perturbation	group	grit	cell_line	barcode_control	cor_method	random_iteration	num_controls
ATP50-1	ATP50	0.6898994003279361	ES2	perturbation_control	pearson	2	7
ATP50-2	ATP50	0.31430915652769	ES2	perturbation_control	pearson	2	7
AURKB-2	AURKB		ES2	perturbation_control	pearson	2	7
BCL2-1	BCL2	0.21269238492074077	ES2	perturbation_control	pearson	2	7
BCL2-2	BCL2	0.46192913992655715	ES2	perturbation_control	pearson	2	7
BCL2L2-1	BCL2L2	-0.14179054529794896	ES2	perturbation_control	pearson	2	7
BCL2L2-2	BCL2L2	0.45721265401289873	ES2	perturbation_control	pearson	2	7
BCL2L2-4	BCL2L2	0.2652540818907743	ES2	perturbation_control	pearson	2	7
BRAF-2	BRAF		ES2	perturbation_control	pearson	2	7
BRAF1-1	BRAF1		ES2	perturbation_control	pearson	2	7
BRCA1-1	BRCA1	0.2551971061130198	ES2	perturbation_control	pearson	2	7
BRCA1-2	BRCA1	0.5957197436997572	ES2	perturbation_control	pearson	2	7
BRD4-1	BRD4	1.2110406860515104	ES2	perturbation_control	pearson	2	7
BRD4-2	BRD4	1.2127854656387216	ES2	perturbation_control	pearson	2	7
CCND1-1	CCND1	3.3229934735675593	ES2	perturbation_control	pearson	2	7
CCND1-2	CCND1	3.781508155644495	ES2	perturbation_control	pearson	2	7
CCNE1-1	CCNE1	1.0301740727349746	ES2	perturbation_control	pearson	2	7
CCNE1-2	CCNE1	1.141024511852868	ES2	perturbation_control	pearson	2	7
CDK2-1	CDK2	2.5866709209597096	ES2	perturbation_control	pearson	2	7
CDK2-2	CDK2	3.3709347966101513	ES2	perturbation_control	pearson	2	7
CDK4-1	CDK4	3.8964193224804813	ES2	perturbation_control	pearson	2	7
CDK4-2	CDK4	2.9501880140885004	ES2	perturbation_control	pearson	2	7
CDK4-3	CDK4	2.7578341327385387	ES2	perturbation_control	pearson	2	7
CHEK2-1	CHEK2	0.7511861686169312	ES2	perturbation_control	pearson	2	7
CHEK2-2	CHEK2	0.7813791744118448	ES2	perturbation_control	pearson	2	7
COX5B-1	COX5B	0.21262330459143866	ES2	perturbation_control	pearson	2	7
COX5B-2	COX5B	-0.012801947776150931	ES2	perturbation_control	pearson	2	7
CSNK1A1-1	CSNK1A1	0.8688268484866585	ES2	perturbation_control	pearson	2	7
CSNK1A1-2	CSNK1A1	0.468445612392371	ES2	perturbation_control	pearson	2	7
CTNNB1-1	CTNNB1	0.5707287229337223	ES2	perturbation_control	pearson	2	7
CTNNB1-2	CTNNB1	0.8849548734635402	ES2	perturbation_control	pearson	2	7
Chr2-1	Chr2	0.08338920978542302	ES2	perturbation_control	pearson	2	7
Chr2-2	Chr2	0.2254117900410222	ES2	perturbation_control	pearson	2	7
Chr2-3	Chr2	0.722278455640823	ES2	perturbation_control	pearson	2	7
Chr2-4	Chr2	0.3662987445056634	ES2	perturbation_control	pearson	2	7
Chr2-5	Chr2	0.5305163329549007	ES2	perturbation_control	pearson	2	7
Chr2-6	Chr2	0.5447862601756793	ES2	perturbation_control	pearson	2	7
DOT1L-1	DOT1L	1.3656313252315762	ES2	perturbation_control	pearson	2	7
DOT1L-2	DOT1L	1.5025942783166817	ES2	perturbation_control	pearson	2	7
EGFR-1	EGFR	1.3594650602722913	ES2	perturbation_control	pearson	2	7
EGFR-2	EGFR	1.2927676895804696	ES2	perturbation_control	pearson	2	7
EGLN1-8	EGLN1	2.319974220235114	ES2	perturbation_control	pearson	2	7
EGLN1-9	EGLN1	1.6110433284376358	ES2	perturbation_control	pearson	2	7
EMPTY	EMPTY		ES2	perturbation_control	pearson	2	7
ERBB2-1	ERBB2	1.6028736758186068	ES2	perturbation_control	pearson	2	7
ERBB2-2	ERBB2	1.0144820667912127	ES2	perturbation_control	pearson	2	7
ERBB3-1	ERBB3	1.240226708966679	ES2	perturbation_control	pearson	2	7
ERBB3-2	ERBB3	0.71291483697989	ES2	perturbation_control	pearson	2	7
EZH2-1	EZH2	1.7331631929912392	ES2	perturbation_control	pearson	2	7
EZH2-2	EZH2	1.9978820210549852	ES2	perturbation_control	pearson	2	7
GLS-1	GLS	1.0920357244404002	ES2	perturbation_control	pearson	2	7
GLS-2	GLS	0.9936317044143139	ES2	perturbation_control	pearson	2	7
GPX4-1	GPX4	2.6221771369282756	ES2	perturbation_control	pearson	2	7
GPX4-2	GPX4	2.515852481299981	ES2	perturbation_control	pearson	2	7
HIF1a-1	HIF1a	0.6120390596217367	ES2	perturbation_control	pearson	2	7
HIF1a-2	HIF1a	0.7189705698281075	ES2	perturbation_control	pearson	2	7
ITGAV-1	ITGAV	2.502621769641848	ES2	perturbation_control	pearson	2	7
ITGAV-2	ITGAV	2.8756186274792985	ES2	perturbation_control	pearson	2	7
JAK3-1	JAK3	0.2574156881367305	ES2	perturbation_control	pearson	2	7
JAK3-2	JAK3	-0.1819707868617929	ES2	perturbation_control	pearson	2	7
KIF11-1	KIF11	1.4497325548721263	ES2	perturbation_control	pearson	2	7
KIF11-2	KIF11	1.8602358813177027	ES2	perturbation_control	pearson	2	7
KRAS-1	KRAS	0.22562100351075987	ES2	perturbation_control	pearson	2	7
KRAS-2A	KRAS	0.415945290653253	ES2	perturbation_control	pearson	2	7
KRAS-2B	KRAS	0.06375311001930013	ES2	perturbation_control	pearson	2	7
LacZ-2	LacZ	0.11602827496247123	ES2	perturbation_control	pearson	2	7
LacZ-3	LacZ	-0.06544045568508587	ES2	perturbation_control	pearson	2	7
Luc-1	Luc	0.5200762272469903	ES2	perturbation_control	pearson	2	7
Luc-2	Luc	0.2681313779343611	ES2	perturbation_control	pearson	2	7
MAPK1-1	MAPK1	2.759155068626191	ES2	perturbation_control	pearson	2	7
MAPK1-2	MAPK1	2.474367480215547	ES2	perturbation_control	pearson	2	7
MCL1-2	MCL1	0.34520659286813005	ES2	perturbation_control	pearson	2	7
MCL1-5	MCL1	0.058460499370161574	ES2	perturbation_control	pearson	2	7
MTOR-1	MTOR	1.0998867770588974	ES2	perturbation_control	pearson	2	7
MTOR-2	MTOR	1.2458971934781238	ES2	perturbation_control	pearson	2	7
MYC-1	MYC	3.2264667723091747	ES2	perturbation_control	pearson	2	7
MYC-2	MYC	3.038844217868209	ES2	perturbation_control	pearson	2	7
ORC4-1	ORC4	0.30565277765276755	ES2	perturbation_control	pearson	2	7
ORC4-2	ORC4	0.5551814052740972	ES2	perturbation_control	pearson	2	7
PIK3CA-1	PIK3CA	0.8132501833913727	ES2	perturbation_control	pearson	2	7
PIK3CA-2	PIK3CA	0.5965285479033208	ES2	perturbation_control	pearson	2	7
POLR2D-1	POLR2D	2.041916699206448	ES2	perturbation_control	pearson	2	7
POLR2D-2	POLR2D	1.884001699496378	ES2	perturbation_control	pearson	2	7
PPIB-1	PPIB	0.22360800016860974	ES2	perturbation_control	pearson	2	7
PPIB-2	PPIB	0.41992102538245946	ES2	perturbation_control	pearson	2	7
PRDX1-1	PRDX1	0.6468582386247659	ES2	perturbation_control	pearson	2	7
PRDX1-2	PRDX1	1.6655732931607414	ES2	perturbation_control	pearson	2	7
PSMA1-1	PSMA1	1.9086862208674518	ES2	perturbation_control	pearson	2	7
PSMA1-2	PSMA1	2.034740963702094	ES2	perturbation_control	pearson	2	7
PTK2-1	PTK2	1.1994217945328565	ES2	perturbation_control	pearson	2	7
PTK2-2	PTK2	1.0961496225177194	ES2	perturbation_control	pearson	2	7
RAC1-1	RAC1	0.6342627476772442	ES2	perturbation_control	pearson	2	7
RAC1-2	RAC1	0.6745651372253063	ES2	perturbation_control	pearson	2	7
RAF1-1	RAF1	1.05939432678397	ES2	perturbation_control	pearson	2	7
RAF1-2	RAF1	0.999395026437978	ES2	perturbation_control	pearson	2	7
RHOA-1	RHOA	1.7620308885860476	ES2	perturbation_control	pearson	2	7
RHOA-2	RHOA	2.06679543511755	ES2	perturbation_control	pearson	2	7
SDHB-1	SDHB	0.9596758255247833	ES2	perturbation_control	pearson	2	7
SDHB-2	SDHB	1.0926330142924172	ES2	perturbation_control	pearson	2	7
SLC2A1-1	SLC2A1		ES2	perturbation_control	pearson	2	7
SLC2A2-2	SLC2A2		ES2	perturbation_control	pearson	2	7
SMARCB1-1	SMARCB1	1.5738929610008787	ES2	perturbation_control	pearson	2	7
SMARCB1-2	SMARCB1	0.9243815779275848	ES2	perturbation_control	pearson	2	7
STAT3-1	STAT3	0.7651468235010369	ES2	perturbation_control	pearson	2	7
STAT3-2	STAT3	0.8154548604862021	ES2	perturbation_control	pearson	2	7
SUZ12-1	SUZ12	0.9346697555471061	ES2	perturbation_control	pearson	2	7
SUZ12-2	SUZ12	0.7710588498757613	ES2	perturbation_control	pearson	2	7
TXN-1	TXN	1.4392368959823307	ES2	perturbation_control	pearson	2	7
TXN-2	TXN	1.3946876125200973	ES2	perturbation_control	pearson	2	7
XBP-1	XBP	1.3058719002701087	ES2	perturbation_control	pearson	2	7
XBP-2	XBP	1.3561075570659566	ES2	perturbation_control	pearson	2	7
YAP1-1	YAP1	1.6797263259837285	ES2	perturbation_control	pearson	2	7
YAP1-2	YAP1	1.738863370807361	ES2	perturbation_control	pearson	2	7
AKT1-1	AKT1	1.1470010315559847	HCC44	perturbation_control	pearson	2	5
AKT1-2	AKT1	1.2330423564614217	HCC44	perturbation_control	pearson	2	5
ARID1B-1	ARID1B	1.156665042110439	HCC44	perturbation_control	pearson	2	5
ARID1B-2	ARID1B	1.1110819790936433	HCC44	perturbation_control	pearson	2	5
ATF4-1	ATF4	1.288571128706037	HCC44	perturbation_control	pearson	2	5
ATF4-2	ATF4	1.2749336936951763	HCC44	perturbation_control	pearson	2	5
ATP50-1	ATP50	2.334833203468884	HCC44	perturbation_control	pearson	2	5
ATP50-2	ATP50	1.8246462849268827	HCC44	perturbation_control	pearson	2	5
AURKB-2	AURKB		HCC44	perturbation_control	pearson	2	5
BCL2-1	BCL2	1.3428854499941574	HCC44	perturbation_control	pearson	2	5
BCL2-2	BCL2	1.4862207989983538	HCC44	perturbation_control	pearson	2	5
BCL2L2-1	BCL2L2	1.175599580837537	HCC44	perturbation_control	pearson	2	5
BCL2L2-2	BCL2L2	0.4146782710699663	HCC44	perturbation_control	pearson	2	5
BCL2L2-4	BCL2L2	0.7124789109738118	HCC44	perturbation_control	pearson	2	5
BRAF-2	BRAF		HCC44	perturbation_control	pearson	2	5
BRAF1-1	BRAF1		HCC44	perturbation_control	pearson	2	5
BRCA1-1	BRCA1	0.9914324176773847	HCC44	perturbation_control	pearson	2	5
BRCA1-2	BRCA1	0.9992037213751322	HCC44	perturbation_control	pearson	2	5
BRD4-1	BRD4	2.0509808776541054	HCC44	perturbation_control	pearson	2	5
BRD4-2	BRD4	1.9900861650960802	HCC44	perturbation_control	pearson	2	5
CCND1-1	CCND1	1.1129170199959797	HCC44	perturbation_control	pearson	2	5
CCND1-2	CCND1	0.930194663629708	HCC44	perturbation_control	pearson	2	5
CCNE1-1	CCNE1	1.888258458480484	HCC44	perturbation_control	pearson	2	5
CCNE1-2	CCNE1	2.0926012645655394	HCC44	perturbation_control	pearson	2	5
CDK2-1	CDK2	2.411535357382679	HCC44	perturbation_control	pearson	2	5
CDK2-2	CDK2	2.584138729006652	HCC44	perturbation_control	pearson	2	5
CDK4-1	CDK4	1.8501638768614401	HCC44	perturbation_control	pearson	2	5
CDK4-2	CDK4	1.9139984646243273	HCC44	perturbation_control	pearson	2	5
CDK4-3	CDK4	1.4384017589296154	HCC44	perturbation_control	pearson	2	5
CHEK2-1	CHEK2	0.3382347032816251	HCC44	perturbation_control	pearson	2	5
CHEK2-2	CHEK2	0.34120401688893454	HCC44	perturbation_control	pearson	2	5
COX5B-1	COX5B	1.2687295500120037	HCC44	perturbation_control	pearson	2	5
COX5B-2	COX5B	1.9767801456768335	HCC44	perturbation_control	pearson	2	5
CSNK1A1-1	CSNK1A1	1.527910394805725	HCC44	perturbation_control	pearson	2	5
CSNK1A1-2	CSNK1A1	1.824289004770904	HCC44	perturbation_control	pearson	2	5
CTNNB1-1	CTNNB1	0.0558684837421609	HCC44	perturbation_control	pearson	2	5
CTNNB1-2	CTNNB1	0.1664188826043413	HCC44	perturbation_control	pearson	2	5
Chr2-1	Chr2	0.8048909998452438	HCC44	perturbation_control	pearson	2	5
Chr2-2	Chr2	0.5639186853660745	HCC44	perturbation_control	pearson	2	5
Chr2-3	Chr2	1.1924330203461178	HCC44	perturbation_control	pearson	2	5
Chr2-4	Chr2	0.12361603980890319	HCC44	perturbation_control	pearson	2	5
Chr2-5	Chr2	0.790823026617487	HCC44	perturbation_control	pearson	2	5
Chr2-6	Chr2	1.0623236154051252	HCC44	perturbation_control	pearson	2	5
DOT1L-1	DOT1L	1.362356645985027	HCC44	perturbation_control	pearson	2	5
DOT1L-2	DOT1L	1.2131898857593533	HCC44	perturbation_control	pearson	2	5
EGFR-1	EGFR	0.2197371278396435	HCC44	perturbation_control	pearson	2	5
EGFR-2	EGFR	0.6507834472947972	HCC44	perturbation_control	pearson	2	5
EGLN1-8	EGLN1	2.2062761769047308	HCC44	perturbation_control	pearson	2	5
EGLN1-9	EGLN1	2.5947644644284993	HCC44	perturbation_control	pearson	2	5
EMPTY	EMPTY		HCC44	perturbation_control	pearson	2	5
ERBB2-1	ERBB2	0.10810315589240628	HCC44	perturbation_control	pearson	2	5
ERBB2-2	ERBB2	0.48228749727986675	HCC44	perturbation_control	pearson	2	5
ERBB3-1	ERBB3	1.2077013826957552	HCC44	perturbation_control	pearson	2	5
ERBB3-2	ERBB3	0.9974326126734793	HCC44	perturbation_control	pearson	2	5
EZH2-1	EZH2	1.1662924555295118	HCC44	perturbation_control	pearson	2	5
EZH2-2	EZH2	1.3829789349996096	HCC44	perturbation_control	pearson	2	5
GLS-1	GLS	1.986907618563068	HCC44	perturbation_control	pearson	2	5
GLS-2	GLS	1.7463242546028155	HCC44	perturbation_control	pearson	2	5
GPX4-1	GPX4	1.377977993689945	HCC44	perturbation_control	pearson	2	5
GPX4-2	GPX4	0.9818358538810164	HCC44	perturbation_control	pearson	2	5
HIF1a-1	HIF1a	1.0001200280445366	HCC44	perturbation_control	pearson	2	5
HIF1a-2	HIF1a	0.7672620368610991	HCC44	perturbation_control	pearson	2	5
ITGAV-1	ITGAV	3.5999140130363463	HCC44	perturbation_control	pearson	2	5
ITGAV-2	ITGAV	3.743009210062959	HCC44	perturbation_control	pearson	2	5
JAK3-1	JAK3	0.14420583913498825	HCC44	perturbation_control	pearson	2	5
JAK3-2	JAK3	0.24848509335248872	HCC44	perturbation_control	pearson	2	5
KIF11-1	KIF11	4.396642061162583	HCC44	perturbation_control	pearson	2	5
KIF11-2	KIF11	4.938971504353115	HCC44	perturbation_control	pearson	2	5
KRAS-1	KRAS	1.6568368260827606	HCC44	perturbation_control	pearson	2	5
KRAS-2A	KRAS	2.6757597185524835	HCC44	perturbation_control	pearson	2	5
KRAS-2B	KRAS	1.0227437050518384	HCC44	perturbation_control	pearson	2	5
LacZ-2	LacZ	0.35072615473301333	HCC44	perturbation_control	pearson	2	5
LacZ-3	LacZ	0.3001866729226652	HCC44	perturbation_control	pearson	2	5
Luc-1	Luc	0.5056314810402964	HCC44	perturbation_control	pearson	2	5
Luc-2	Luc	0.6003892194284339	HCC44	perturbation_control	pearson	2	5
MAPK1-1	MAPK1	0.9488567036447981	HCC44	perturbation_control	pearson	2	5
MAPK1-2	MAPK1	0.8719315534498093	HCC44	perturbation_control	pearson	2	5
MCL1-2	MCL1	0.7287406492820723	HCC44	perturbation_control	pearson	2	5
MCL1-5	MCL1	0.4788418105368694	HCC44	perturbation_control	pearson	2	5
MTOR-1	MTOR	3.3443405968990136	HCC44	perturbation_control	pearson	2	5
MTOR-2	MTOR	2.9738505682970184	HCC44	perturbation_control	pearson	2	5
MYC-1	MYC	4.442926299748486	HCC44	perturbation_control	pearson	2	5
MYC-2	MYC	4.437607561802332	HCC44	perturbation_control	pearson	2	5
ORC4-1	ORC4	0.3704353426732073	HCC44	perturbation_control	pearson	2	5
ORC4-2	ORC4	0.7012398802854511	HCC44	perturbation_control	pearson	2	5
PIK3CA-1	PIK3CA	1.5541217974746515	HCC44	perturbation_control	pearson	2	5
PIK3CA-2	PIK3CA	1.177614230304761	HCC44	perturbation_control	pearson	2	5
POLR2D-1	POLR2D	4.230992213519167	HCC44	perturbation_control	pearson	2	5
POLR2D-2	POLR2D	4.28622786971465	HCC44	perturbation_control	pearson	2	5
PPIB-1	PPIB	0.1967917311675185	HCC44	perturbation_control	pearson	2	5
PPIB-2	PPIB	0.06235958050372018	HCC44	perturbation_control	pearson	2	5
PRDX1-1	PRDX1	0.5981539947242429	HCC44	perturbation_control	pearson	2	5
PRDX1-2	PRDX1	0.6293906601872048	HCC44	perturbation_control	pearson	2	5
PSMA1-1	PSMA1	3.4170982317010945	HCC44	perturbation_control	pearson	2	5
PSMA1-2	PSMA1	3.7435723500251195	HCC44	perturbation_control	pearson	2	5
PTK2-1	PTK2	2.777456635284824	HCC44	perturbation_control	pearson	2	5
PTK2-2	PTK2	2.805485610634291	HCC44	perturbation_control	pearson	2	5
RAC1-1	RAC1	1.3244842144941282	HCC44	perturbation_control	pearson	2	5
RAC1-2	RAC1	1.1195960060309271	HCC44	perturbation_control	pearson	2	5
RAF1-1	RAF1	0.9554701754758421	HCC44	perturbation_control	pearson	2	5
RAF1-2	RAF1	1.1544930107116338	HCC44	perturbation_control	pearson	2	5
RHOA-1	RHOA	3.213273906802232	HCC44	perturbation_control	pearson	2	5
RHOA-2	RHOA	2.8489597876909074	HCC44	perturbation_control	pearson	2	5
SDHB-1	SDHB	4.077533620879311	HCC44	perturbation_control	pearson	2	5
SDHB-2	SDHB	2.4697188304001183	HCC44	perturbation_control	pearson	2	5
SLC2A1-1	SLC2A1		HCC44	perturbation_control	pearson	2	5
SLC2A2-2	SLC2A2		HCC44	perturbation_control	pearson	2	5
SMARCB1-1	SMARCB1	1.0665894596176504	HCC44	perturbation_control	pearson	2	5
SMARCB1-2	SMARCB1	0.7713233868309535	HCC44	perturbation_control	pearson	2	5
STAT3-1	STAT3	1.1791143800379762	HCC44	perturbation_control	pearson	2	5
STAT3-2	STAT3	0.9882944663874282	HCC44	perturbation_control	pearson	2	5
SUZ12-1	SUZ12	2.3275876126403237	HCC44	perturbation_control	pearson	2	5
SUZ12-2	SUZ12	2.9592852639791465	HCC44	perturbation_control	pearson	2	5
TXN-1	TXN	0.9757301721342431	HCC44	perturbation_control	pearson	2	5
TXN-2	TXN	0.6629787735556603	HCC44	perturbation_control	pearson	2	5
XBP-1	XBP	1.3642242117191463	HCC44	perturbation_control	pearson	2	5
XBP-2	XBP	1.48431443553934	HCC44	perturbation_control	pearson	2	5
YAP1-1	YAP1	0.6260449935662782	HCC44	perturbation_control	pearson	2	5
YAP1-2	YAP1	0.5660412369788158	HCC44	perturbation_control	pearson	2	5
AKT1-1	AKT1	0.11664648676097943	A549	perturbation_control	pearson	2	5
AKT1-2	AKT1	0.14870627294770178	A549	perturbation_control	pearson	2	5
ARID1B-1	ARID1B	0.5464856060776679	A549	perturbation_control	pearson	2	5
ARID1B-2	ARID1B	0.15731762028273127	A549	perturbation_control	pearson	2	5
ATF4-1	ATF4	1.32679921746367	A549	perturbation_control	pearson	2	5
ATF4-2	ATF4	1.252981843534269	A549	perturbation_control	pearson	2	5
ATP50-1	ATP50	0.46031529729226583	A549	perturbation_control	pearson	2	5
ATP50-2	ATP50	-0.2665462220218753	A549	perturbation_control	pearson	2	5
AURKB-2	AURKB		A549	perturbation_control	pearson	2	5
BCL2-1	BCL2	0.18161603988137479	A549	perturbation_control	pearson	2	5
BCL2-2	BCL2	-0.07058962714802336	A549	perturbation_control	pearson	2	5
BCL2L2-1	BCL2L2	0.01562546077065536	A549	perturbation_control	pearson	2	5
BCL2L2-2	BCL2L2	0.10400836095182833	A549	perturbation_control	pearson	2	5
BCL2L2-4	BCL2L2	-0.43654561601326364	A549	perturbation_control	pearson	2	5
BRAF-2	BRAF		A549	perturbation_control	pearson	2	5
BRAF1-1	BRAF1		A549	perturbation_control	pearson	2	5
BRCA1-1	BRCA1	0.48707882719843476	A549	perturbation_control	pearson	2	5
BRCA1-2	BRCA1	0.26009192222222793	A549	perturbation_control	pearson	2	5
BRD4-1	BRD4	0.5537161966542885	A549	perturbation_control	pearson	2	5
BRD4-2	BRD4	1.2102578449917525	A549	perturbation_control	pearson	2	5
CCND1-1	CCND1	0.7070210255014517	A549	perturbation_control	pearson	2	5
CCND1-2	CCND1	0.3969232562689198	A549	perturbation_control	pearson	2	5
CCNE1-1	CCNE1	1.1853042348492724	A549	perturbation_control	pearson	2	5
CCNE1-2	CCNE1	1.052321751620623	A549	perturbation_control	pearson	2	5
CDK2-1	CDK2	1.0838639387547566	A549	perturbation_control	pearson	2	5
CDK2-2	CDK2	0.9347250354086927	A549	perturbation_control	pearson	2	5
CDK4-1	CDK4	0.7408584263162967	A549	perturbation_control	pearson	2	5
CDK4-2	CDK4	0.6175874032479902	A549	perturbation_control	pearson	2	5
CDK4-3	CDK4	0.4889745315611841	A549	perturbation_control	pearson	2	5
CHEK2-1	CHEK2	-0.31179072766666616	A549	perturbation_control	pearson	2	5
CHEK2-2	CHEK2	0.14509345220054573	A549	perturbation_control	pearson	2	5
COX5B-1	COX5B	0.2826018008923896	A549	perturbation_control	pearson	2	5
COX5B-2	COX5B	-0.0633192085810397	A549	perturbation_control	pearson	2	5
CSNK1A1-1	CSNK1A1	1.543809889407191	A549	perturbation_control	pearson	2	5
CSNK1A1-2	CSNK1A1	1.442778327267442	A549	perturbation_control	pearson	2	5
CTNNB1-1	CTNNB1	-1.2122097450878584	A549	perturbation_control	pearson	2	5
CTNNB1-2	CTNNB1	0.22432055640027646	A549	perturbation_control	pearson	2	5
Chr2-1	Chr2	-0.06974291129769451	A549	perturbation_control	pearson	2	5
Chr2-2	Chr2	-0.2304943498018316	A549	perturbation_control	pearson	2	5
Chr2-3	Chr2	-0.10910887457464528	A549	perturbation_control	pearson	2	5
Chr2-4	Chr2	0.15024533308506258	A549	perturbation_control	pearson	2	5
Chr2-5	Chr2	0.09789924569112149	A549	perturbation_control	pearson	2	5
Chr2-6	Chr2	-0.044339158005454855	A549	perturbation_control	pearson	2	5
DOT1L-1	DOT1L	-0.057095969557720894	A549	perturbation_control	pearson	2	5
DOT1L-2	DOT1L	0.42167533380054617	A549	perturbation_control	pearson	2	5
EGFR-1	EGFR	0.8236474713442714	A549	perturbation_control	pearson	2	5
EGFR-2	EGFR	0.28478098532048857	A549	perturbation_control	pearson	2	5
EGLN1-8	EGLN1	0.24259269266575437	A549	perturbation_control	pearson	2	5
EGLN1-9	EGLN1	-0.2926293503240189	A549	perturbation_control	pearson	2	5
EMPTY	EMPTY		A549	perturbation_control	pearson	2	5
ERBB2-1	ERBB2	0.8145142325963	A549	perturbation_control	pearson	2	5
ERBB2-2	ERBB2	0.9239872243612317	A549	perturbation_control	pearson	2	5
ERBB3-1	ERBB3	0.45431689235435463	A549	perturbation_control	pearson	2	5
ERBB3-2	ERBB3	0.30349755460992334	A549	perturbation_control	pearson	2	5
EZH2-1	EZH2	0.6072782745048076	A549	perturbation_control	pearson	2	5
EZH2-2	EZH2	0.553988696014945	A549	perturbation_control	pearson	2	5
GLS-1	GLS	0.4503883869345646	A549	perturbation_control	pearson	2	5
GLS-2	GLS	-0.6188195796694466	A549	perturbation_control	pearson	2	5
GPX4-1	GPX4	-0.07830480822863496	A549	perturbation_control	pearson	2	5
GPX4-2	GPX4	0.10089532078810483	A549	perturbation_control	pearson	2	5
HIF1a-1	HIF1a	0.21487972030739325	A549	perturbation_control	pearson	2	5
HIF1a-2	HIF1a	0.2559045718075407	A549	perturbation_control	pearson	2	5
ITGAV-1	ITGAV	3.9506787840984305	A549	perturbation_control	pearson	2	5
ITGAV-2	ITGAV	3.9564317807085976	A549	perturbation_control	pearson	2	5
JAK3-1	JAK3	-0.9406685513880569	A549	perturbation_control	pearson	2	5
JAK3-2	JAK3	-0.007401182694469124	A549	perturbation_control	pearson	2	5
KIF11-1	KIF11	1.0192003491547097	A549	perturbation_control	pearson	2	5
KIF11-2	KIF11	1.091148226517661	A549	perturbation_control	pearson	2	5
KRAS-1	KRAS	0.14567369631576238	A549	perturbation_control	pearson	2	5
KRAS-2A	KRAS	0.1922652858771883	A549	perturbation_control	pearson	2	5
