perturbation	group	grit	cell_line	barcode_control	cor_method	random_iteration	num_controls	norm_method
BCL2L2-4	BCL2L2	1.0194213902878062	ES2	perturbation_control	pearson	3	40	ctrl_based
BRAF-2	BRAF		ES2	perturbation_control	pearson	3	40	ctrl_based
BRAF1-1	BRAF1		ES2	perturbation_control	pearson	3	40	ctrl_based
BRCA1-1	BRCA1	-0.01806055111952204	ES2	perturbation_control	pearson	3	40	ctrl_based
BRCA1-2	BRCA1	-0.047101347904819624	ES2	perturbation_control	pearson	3	40	ctrl_based
BRD4-1	BRD4	1.0774569834333854	ES2	perturbation_control	pearson	3	40	ctrl_based
BRD4-2	BRD4	1.1443278366463006	ES2	perturbation_control	pearson	3	40	ctrl_based
CCND1-1	CCND1	2.434793860390044	ES2	perturbation_control	pearson	3	40	ctrl_based
CCND1-2	CCND1	2.303906122873048	ES2	perturbation_control	pearson	3	40	ctrl_based
CCNE1-1	CCNE1	1.0278011645263554	ES2	perturbation_control	pearson	3	40	ctrl_based
CCNE1-2	CCNE1	1.254495245367259	ES2	perturbation_control	pearson	3	40	ctrl_based
CDK2-1	CDK2	2.0618602038142453	ES2	perturbation_control	pearson	3	40	ctrl_based
CDK2-2	CDK2	1.7406911480189526	ES2	perturbation_control	pearson	3	40	ctrl_based
CDK4-1	CDK4	1.7291056831518845	ES2	perturbation_control	pearson	3	40	ctrl_based
CDK4-2	CDK4	1.744960016084397	ES2	perturbation_control	pearson	3	40	ctrl_based
CDK4-3	CDK4	1.7302284346588608	ES2	perturbation_control	pearson	3	40	ctrl_based
CHEK2-1	CHEK2	0.4757279064274015	ES2	perturbation_control	pearson	3	40	ctrl_based
CHEK2-2	CHEK2	0.5189298345936261	ES2	perturbation_control	pearson	3	40	ctrl_based
COX5B-1	COX5B	-0.019822332232975	ES2	perturbation_control	pearson	3	40	ctrl_based
COX5B-2	COX5B	-0.0907841558596463	ES2	perturbation_control	pearson	3	40	ctrl_based
CSNK1A1-1	CSNK1A1	-0.15802481667817886	ES2	perturbation_control	pearson	3	40	ctrl_based
CSNK1A1-2	CSNK1A1	-0.22598141052137743	ES2	perturbation_control	pearson	3	40	ctrl_based
CTNNB1-1	CTNNB1	1.8475972195545196	ES2	perturbation_control	pearson	3	40	ctrl_based
CTNNB1-2	CTNNB1	1.624219035319963	ES2	perturbation_control	pearson	3	40	ctrl_based
Chr2-1	Chr2	0.3331777212828762	ES2	perturbation_control	pearson	3	40	ctrl_based
Chr2-2	Chr2	0.13708340777565106	ES2	perturbation_control	pearson	3	40	ctrl_based
Chr2-3	Chr2	0.6346901932427921	ES2	perturbation_control	pearson	3	40	ctrl_based
Chr2-4	Chr2	0.40057477073479336	ES2	perturbation_control	pearson	3	40	ctrl_based
Chr2-5	Chr2	0.46646931839802874	ES2	perturbation_control	pearson	3	40	ctrl_based
Chr2-6	Chr2	0.4842359229553871	ES2	perturbation_control	pearson	3	40	ctrl_based
DOT1L-1	DOT1L	1.887639190787643	ES2	perturbation_control	pearson	3	40	ctrl_based
DOT1L-2	DOT1L	2.055256880048625	ES2	perturbation_control	pearson	3	40	ctrl_based
EGFR-1	EGFR	1.3101953880256296	ES2	perturbation_control	pearson	3	40	ctrl_based
EGFR-2	EGFR	1.675552650916505	ES2	perturbation_control	pearson	3	40	ctrl_based
EGLN1-8	EGLN1	2.4676369491406245	ES2	perturbation_control	pearson	3	40	ctrl_based
EGLN1-9	EGLN1	2.080726838750486	ES2	perturbation_control	pearson	3	40	ctrl_based
EMPTY	EMPTY		ES2	perturbation_control	pearson	3	40	ctrl_based
ERBB2-1	ERBB2	1.2950540665860368	ES2	perturbation_control	pearson	3	40	ctrl_based
ERBB2-2	ERBB2	1.3579804876908246	ES2	perturbation_control	pearson	3	40	ctrl_based
ERBB3-1	ERBB3	0.8016066517758387	ES2	perturbation_control	pearson	3	40	ctrl_based
ERBB3-2	ERBB3	0.8446096710612535	ES2	perturbation_control	pearson	3	40	ctrl_based
EZH2-1	EZH2	1.3446127363594136	ES2	perturbation_control	pearson	3	40	ctrl_based
EZH2-2	EZH2	1.5418358533830887	ES2	perturbation_control	pearson	3	40	ctrl_based
GLS-1	GLS	1.2390578386695807	ES2	perturbation_control	pearson	3	40	ctrl_based
GLS-2	GLS	1.1372594154685656	ES2	perturbation_control	pearson	3	40	ctrl_based
GPX4-1	GPX4	3.0036594189516386	ES2	perturbation_control	pearson	3	40	ctrl_based
GPX4-2	GPX4	2.0508569421676475	ES2	perturbation_control	pearson	3	40	ctrl_based
HIF1a-1	HIF1a	0.7935328497172309	ES2	perturbation_control	pearson	3	40	ctrl_based
HIF1a-2	HIF1a	0.8522914847195797	ES2	perturbation_control	pearson	3	40	ctrl_based
ITGAV-1	ITGAV	2.9346412675206057	ES2	perturbation_control	pearson	3	40	ctrl_based
ITGAV-2	ITGAV	3.234540459845803	ES2	perturbation_control	pearson	3	40	ctrl_based
JAK3-1	JAK3	-0.00841509923761452	ES2	perturbation_control	pearson	3	40	ctrl_based
JAK3-2	JAK3	-0.019048953046333195	ES2	perturbation_control	pearson	3	40	ctrl_based
KIF11-1	KIF11	1.5247283895735406	ES2	perturbation_control	pearson	3	40	ctrl_based
KIF11-2	KIF11	1.6926687746707545	ES2	perturbation_control	pearson	3	40	ctrl_based
KRAS-1	KRAS	-0.0638731118592532	ES2	perturbation_control	pearson	3	40	ctrl_based
KRAS-2A	KRAS	0.8482549538023813	ES2	perturbation_control	pearson	3	40	ctrl_based
KRAS-2B	KRAS	-0.1775214347225041	ES2	perturbation_control	pearson	3	40	ctrl_based
LacZ-2	LacZ	0.015449731305933967	ES2	perturbation_control	pearson	3	40	ctrl_based
LacZ-3	LacZ	0.005849530574813411	ES2	perturbation_control	pearson	3	40	ctrl_based
Luc-1	Luc	0.7185043854013184	ES2	perturbation_control	pearson	3	40	ctrl_based
Luc-2	Luc	0.4946565514088023	ES2	perturbation_control	pearson	3	40	ctrl_based
MAPK1-1	MAPK1	2.968880430205365	ES2	perturbation_control	pearson	3	40	ctrl_based
MAPK1-2	MAPK1	2.737858625758577	ES2	perturbation_control	pearson	3	40	ctrl_based
MCL1-2	MCL1	-0.058554180698488764	ES2	perturbation_control	pearson	3	40	ctrl_based
MCL1-5	MCL1	-0.016940519593103248	ES2	perturbation_control	pearson	3	40	ctrl_based
MTOR-1	MTOR	1.732478367471347	ES2	perturbation_control	pearson	3	40	ctrl_based
MTOR-2	MTOR	1.7241543424984327	ES2	perturbation_control	pearson	3	40	ctrl_based
MYC-1	MYC	4.1351237689447835	ES2	perturbation_control	pearson	3	40	ctrl_based
MYC-2	MYC	3.8462536906817038	ES2	perturbation_control	pearson	3	40	ctrl_based
ORC4-1	ORC4	0.3380798439616528	ES2	perturbation_control	pearson	3	40	ctrl_based
ORC4-2	ORC4	0.37131840252298975	ES2	perturbation_control	pearson	3	40	ctrl_based
PIK3CA-1	PIK3CA	1.9688082722184825	ES2	perturbation_control	pearson	3	40	ctrl_based
PIK3CA-2	PIK3CA	2.0388821007269042	ES2	perturbation_control	pearson	3	40	ctrl_based
POLR2D-1	POLR2D	2.53629794702861	ES2	perturbation_control	pearson	3	40	ctrl_based
POLR2D-2	POLR2D	2.4777693850917286	ES2	perturbation_control	pearson	3	40	ctrl_based
PPIB-1	PPIB	0.24606557458123776	ES2	perturbation_control	pearson	3	40	ctrl_based
PPIB-2	PPIB	0.1746609907745762	ES2	perturbation_control	pearson	3	40	ctrl_based
PRDX1-1	PRDX1	0.626505690891147	ES2	perturbation_control	pearson	3	40	ctrl_based
PRDX1-2	PRDX1	0.704660279230491	ES2	perturbation_control	pearson	3	40	ctrl_based
PSMA1-1	PSMA1	2.9135907165328785	ES2	perturbation_control	pearson	3	40	ctrl_based
PSMA1-2	PSMA1	3.1417280835914223	ES2	perturbation_control	pearson	3	40	ctrl_based
PTK2-1	PTK2	2.306171148731923	ES2	perturbation_control	pearson	3	40	ctrl_based
PTK2-2	PTK2	1.797651196590112	ES2	perturbation_control	pearson	3	40	ctrl_based
RAC1-1	RAC1	0.9656874383362828	ES2	perturbation_control	pearson	3	40	ctrl_based
RAC1-2	RAC1	1.1838248703243641	ES2	perturbation_control	pearson	3	40	ctrl_based
RAF1-1	RAF1	1.1093963038814667	ES2	perturbation_control	pearson	3	40	ctrl_based
RAF1-2	RAF1	1.1169243732056364	ES2	perturbation_control	pearson	3	40	ctrl_based
RHOA-1	RHOA	2.8903239020814264	ES2	perturbation_control	pearson	3	40	ctrl_based
RHOA-2	RHOA	3.1710719299417005	ES2	perturbation_control	pearson	3	40	ctrl_based
SDHB-1	SDHB	1.5422509939692692	ES2	perturbation_control	pearson	3	40	ctrl_based
SDHB-2	SDHB	1.2791353307950566	ES2	perturbation_control	pearson	3	40	ctrl_based
SLC2A1-1	SLC2A1		ES2	perturbation_control	pearson	3	40	ctrl_based
SLC2A2-2	SLC2A2		ES2	perturbation_control	pearson	3	40	ctrl_based
SMARCB1-1	SMARCB1	0.24187056213567448	ES2	perturbation_control	pearson	3	40	ctrl_based
SMARCB1-2	SMARCB1	0.2731961522252505	ES2	perturbation_control	pearson	3	40	ctrl_based
STAT3-1	STAT3	1.2475086645468862	ES2	perturbation_control	pearson	3	40	ctrl_based
STAT3-2	STAT3	1.2999120960593067	ES2	perturbation_control	pearson	3	40	ctrl_based
SUZ12-1	SUZ12	1.5241317626291688	ES2	perturbation_control	pearson	3	40	ctrl_based
SUZ12-2	SUZ12	1.594261134433164	ES2	perturbation_control	pearson	3	40	ctrl_based
TXN-1	TXN	1.77492987106586	ES2	perturbation_control	pearson	3	40	ctrl_based
TXN-2	TXN	1.844171973248852	ES2	perturbation_control	pearson	3	40	ctrl_based
XBP-1	XBP	1.40795809619876	ES2	perturbation_control	pearson	3	40	ctrl_based
XBP-2	XBP	1.4152123329271395	ES2	perturbation_control	pearson	3	40	ctrl_based
YAP1-1	YAP1	2.062091444025452	ES2	perturbation_control	pearson	3	40	ctrl_based
YAP1-2	YAP1	2.3003739564016206	ES2	perturbation_control	pearson	3	40	ctrl_based
AKT1-1	AKT1	1.4028558661416386	ES2	perturbation_control	pearson	3	30	ctrl_based
AKT1-2	AKT1	1.1543072434246078	ES2	perturbation_control	pearson	3	30	ctrl_based
ARID1B-1	ARID1B	1.246343117468229	ES2	perturbation_control	pearson	3	30	ctrl_based
ARID1B-2	ARID1B	1.2893237289051864	ES2	perturbation_control	pearson	3	30	ctrl_based
ATF4-1	ATF4	2.4201467227880666	ES2	perturbation_control	pearson	3	30	ctrl_based
ATF4-2	ATF4	1.9689110270002608	ES2	perturbation_control	pearson	3	30	ctrl_based
ATP50-1	ATP50	2.370961106560211	ES2	perturbation_control	pearson	3	30	ctrl_based
ATP50-2	ATP50	1.7547426357803646	ES2	perturbation_control	pearson	3	30	ctrl_based
AURKB-2	AURKB		ES2	perturbation_control	pearson	3	30	ctrl_based
BCL2-1	BCL2	0.21612818066613337	ES2	perturbation_control	pearson	3	30	ctrl_based
BCL2-2	BCL2	0.12033330466320158	ES2	perturbation_control	pearson	3	30	ctrl_based
BCL2L2-1	BCL2L2	0.9274009003882537	ES2	perturbation_control	pearson	3	30	ctrl_based
BCL2L2-2	BCL2L2	0.8003208129786604	ES2	perturbation_control	pearson	3	30	ctrl_based
BCL2L2-4	BCL2L2	0.873212528296932	ES2	perturbation_control	pearson	3	30	ctrl_based
BRAF-2	BRAF		ES2	perturbation_control	pearson	3	30	ctrl_based
BRAF1-1	BRAF1		ES2	perturbation_control	pearson	3	30	ctrl_based
BRCA1-1	BRCA1	-0.049389161068357834	ES2	perturbation_control	pearson	3	30	ctrl_based
BRCA1-2	BRCA1	0.040519980618250406	ES2	perturbation_control	pearson	3	30	ctrl_based
BRD4-1	BRD4	0.9678680703254472	ES2	perturbation_control	pearson	3	30	ctrl_based
BRD4-2	BRD4	1.161684581253007	ES2	perturbation_control	pearson	3	30	ctrl_based
CCND1-1	CCND1	2.9659483131147426	ES2	perturbation_control	pearson	3	30	ctrl_based
CCND1-2	CCND1	3.146088308960081	ES2	perturbation_control	pearson	3	30	ctrl_based
CCNE1-1	CCNE1	1.2276967164158836	ES2	perturbation_control	pearson	3	30	ctrl_based
CCNE1-2	CCNE1	1.3269804908108922	ES2	perturbation_control	pearson	3	30	ctrl_based
CDK2-1	CDK2	2.6527654100829325	ES2	perturbation_control	pearson	3	30	ctrl_based
CDK2-2	CDK2	2.24961273108266	ES2	perturbation_control	pearson	3	30	ctrl_based
CDK4-1	CDK4	2.01131560320907	ES2	perturbation_control	pearson	3	30	ctrl_based
CDK4-2	CDK4	1.8950141639066531	ES2	perturbation_control	pearson	3	30	ctrl_based
CDK4-3	CDK4	1.9485760548180657	ES2	perturbation_control	pearson	3	30	ctrl_based
CHEK2-1	CHEK2	0.5352860471564973	ES2	perturbation_control	pearson	3	30	ctrl_based
CHEK2-2	CHEK2	0.46423313705628827	ES2	perturbation_control	pearson	3	30	ctrl_based
COX5B-1	COX5B	-0.004005506564107253	ES2	perturbation_control	pearson	3	30	ctrl_based
COX5B-2	COX5B	-0.05766750702494461	ES2	perturbation_control	pearson	3	30	ctrl_based
CSNK1A1-1	CSNK1A1	-0.2927356612240324	ES2	perturbation_control	pearson	3	30	ctrl_based
CSNK1A1-2	CSNK1A1	-0.1840532245922148	ES2	perturbation_control	pearson	3	30	ctrl_based
CTNNB1-1	CTNNB1	1.6881104041543946	ES2	perturbation_control	pearson	3	30	ctrl_based
CTNNB1-2	CTNNB1	1.4530961319882456	ES2	perturbation_control	pearson	3	30	ctrl_based
Chr2-1	Chr2	0.2915116719237547	ES2	perturbation_control	pearson	3	30	ctrl_based
Chr2-2	Chr2	0.10750095816140881	ES2	perturbation_control	pearson	3	30	ctrl_based
Chr2-3	Chr2	0.6846789807686261	ES2	perturbation_control	pearson	3	30	ctrl_based
Chr2-4	Chr2	0.4344923287974991	ES2	perturbation_control	pearson	3	30	ctrl_based
Chr2-5	Chr2	0.4417947980496887	ES2	perturbation_control	pearson	3	30	ctrl_based
Chr2-6	Chr2	0.5659441029166	ES2	perturbation_control	pearson	3	30	ctrl_based
DOT1L-1	DOT1L	1.8375280618584169	ES2	perturbation_control	pearson	3	30	ctrl_based
DOT1L-2	DOT1L	1.8769861360479863	ES2	perturbation_control	pearson	3	30	ctrl_based
EGFR-1	EGFR	1.1613679283705367	ES2	perturbation_control	pearson	3	30	ctrl_based
EGFR-2	EGFR	1.7192169486218454	ES2	perturbation_control	pearson	3	30	ctrl_based
EGLN1-8	EGLN1	2.271742171224168	ES2	perturbation_control	pearson	3	30	ctrl_based
EGLN1-9	EGLN1	1.785327900563428	ES2	perturbation_control	pearson	3	30	ctrl_based
EMPTY	EMPTY		ES2	perturbation_control	pearson	3	30	ctrl_based
ERBB2-1	ERBB2	1.0995778813908434	ES2	perturbation_control	pearson	3	30	ctrl_based
ERBB2-2	ERBB2	1.3633186290601922	ES2	perturbation_control	pearson	3	30	ctrl_based
ERBB3-1	ERBB3	0.7743660136925787	ES2	perturbation_control	pearson	3	30	ctrl_based
ERBB3-2	ERBB3	0.8322085461735089	ES2	perturbation_control	pearson	3	30	ctrl_based
EZH2-1	EZH2	1.3014786812816954	ES2	perturbation_control	pearson	3	30	ctrl_based
EZH2-2	EZH2	1.5898014664380198	ES2	perturbation_control	pearson	3	30	ctrl_based
GLS-1	GLS	1.0703210315482092	ES2	perturbation_control	pearson	3	30	ctrl_based
GLS-2	GLS	1.1308462266852557	ES2	perturbation_control	pearson	3	30	ctrl_based
GPX4-1	GPX4	2.585645165330699	ES2	perturbation_control	pearson	3	30	ctrl_based
GPX4-2	GPX4	1.951435955933193	ES2	perturbation_control	pearson	3	30	ctrl_based
HIF1a-1	HIF1a	0.7397556649429948	ES2	perturbation_control	pearson	3	30	ctrl_based
HIF1a-2	HIF1a	0.780904266503585	ES2	perturbation_control	pearson	3	30	ctrl_based
ITGAV-1	ITGAV	2.955330803052	ES2	perturbation_control	pearson	3	30	ctrl_based
ITGAV-2	ITGAV	3.3212775192323782	ES2	perturbation_control	pearson	3	30	ctrl_based
JAK3-1	JAK3	0.0510300180413131	ES2	perturbation_control	pearson	3	30	ctrl_based
JAK3-2	JAK3	-0.11542797281046469	ES2	perturbation_control	pearson	3	30	ctrl_based
KIF11-1	KIF11	1.5875935263924403	ES2	perturbation_control	pearson	3	30	ctrl_based
KIF11-2	KIF11	1.8179047056308142	ES2	perturbation_control	pearson	3	30	ctrl_based
KRAS-1	KRAS	-0.06883248519680812	ES2	perturbation_control	pearson	3	30	ctrl_based
KRAS-2A	KRAS	0.5708243671759781	ES2	perturbation_control	pearson	3	30	ctrl_based
KRAS-2B	KRAS	-0.2701465767229198	ES2	perturbation_control	pearson	3	30	ctrl_based
LacZ-2	LacZ	-0.0758387970832147	ES2	perturbation_control	pearson	3	30	ctrl_based
LacZ-3	LacZ	-0.10297514207199285	ES2	perturbation_control	pearson	3	30	ctrl_based
Luc-1	Luc	0.7085472406010831	ES2	perturbation_control	pearson	3	30	ctrl_based
Luc-2	Luc	0.5066843976399704	ES2	perturbation_control	pearson	3	30	ctrl_based
MAPK1-1	MAPK1	2.873192242134569	ES2	perturbation_control	pearson	3	30	ctrl_based
MAPK1-2	MAPK1	2.6428523170464695	ES2	perturbation_control	pearson	3	30	ctrl_based
MCL1-2	MCL1	0.18111042333504898	ES2	perturbation_control	pearson	3	30	ctrl_based
MCL1-5	MCL1	0.1474673423304782	ES2	perturbation_control	pearson	3	30	ctrl_based
MTOR-1	MTOR	1.6496217734739629	ES2	perturbation_control	pearson	3	30	ctrl_based
MTOR-2	MTOR	1.4759207482591084	ES2	perturbation_control	pearson	3	30	ctrl_based
MYC-1	MYC	3.3579087353248847	ES2	perturbation_control	pearson	3	30	ctrl_based
MYC-2	MYC	3.260883148550372	ES2	perturbation_control	pearson	3	30	ctrl_based
ORC4-1	ORC4	0.2700306804612576	ES2	perturbation_control	pearson	3	30	ctrl_based
ORC4-2	ORC4	0.41423593401934966	ES2	perturbation_control	pearson	3	30	ctrl_based
PIK3CA-1	PIK3CA	1.8089099360222027	ES2	perturbation_control	pearson	3	30	ctrl_based
PIK3CA-2	PIK3CA	1.8836020968516585	ES2	perturbation_control	pearson	3	30	ctrl_based
POLR2D-1	POLR2D	2.681694073276858	ES2	perturbation_control	pearson	3	30	ctrl_based
POLR2D-2	POLR2D	2.517703924888452	ES2	perturbation_control	pearson	3	30	ctrl_based
PPIB-1	PPIB	0.15959521219655376	ES2	perturbation_control	pearson	3	30	ctrl_based
PPIB-2	PPIB	0.32251538250894873	ES2	perturbation_control	pearson	3	30	ctrl_based
PRDX1-1	PRDX1	0.5062190629716592	ES2	perturbation_control	pearson	3	30	ctrl_based
PRDX1-2	PRDX1	0.7267061984062514	ES2	perturbation_control	pearson	3	30	ctrl_based
PSMA1-1	PSMA1	2.690186897365523	ES2	perturbation_control	pearson	3	30	ctrl_based
PSMA1-2	PSMA1	2.845136172920122	ES2	perturbation_control	pearson	3	30	ctrl_based
PTK2-1	PTK2	2.2046188308561727	ES2	perturbation_control	pearson	3	30	ctrl_based
PTK2-2	PTK2	1.6317701218220533	ES2	perturbation_control	pearson	3	30	ctrl_based
RAC1-1	RAC1	0.8659431767641642	ES2	perturbation_control	pearson	3	30	ctrl_based
RAC1-2	RAC1	1.1499786056126828	ES2	perturbation_control	pearson	3	30	ctrl_based
RAF1-1	RAF1	1.0602168579408922	ES2	perturbation_control	pearson	3	30	ctrl_based
RAF1-2	RAF1	1.0623785644763775	ES2	perturbation_control	pearson	3	30	ctrl_based
RHOA-1	RHOA	2.3937910631595782	ES2	perturbation_control	pearson	3	30	ctrl_based
RHOA-2	RHOA	2.5550647685050225	ES2	perturbation_control	pearson	3	30	ctrl_based
SDHB-1	SDHB	1.4067204667354687	ES2	perturbation_control	pearson	3	30	ctrl_based
SDHB-2	SDHB	1.211102386209156	ES2	perturbation_control	pearson	3	30	ctrl_based
SLC2A1-1	SLC2A1		ES2	perturbation_control	pearson	3	30	ctrl_based
SLC2A2-2	SLC2A2		ES2	perturbation_control	pearson	3	30	ctrl_based
SMARCB1-1	SMARCB1	0.34242964794417563	ES2	perturbation_control	pearson	3	30	ctrl_based
SMARCB1-2	SMARCB1	0.34523443163603995	ES2	perturbation_control	pearson	3	30	ctrl_based
STAT3-1	STAT3	1.2672381153629562	ES2	perturbation_control	pearson	3	30	ctrl_based
STAT3-2	STAT3	1.4461842231355946	ES2	perturbation_control	pearson	3	30	ctrl_based
SUZ12-1	SUZ12	1.67738797128243	ES2	perturbation_control	pearson	3	30	ctrl_based
SUZ12-2	SUZ12	1.645435899344419	ES2	perturbation_control	pearson	3	30	ctrl_based
TXN-1	TXN	1.9553538788597713	ES2	perturbation_control	pearson	3	30	ctrl_based
TXN-2	TXN	1.7785859048180244	ES2	perturbation_control	pearson	3	30	ctrl_based
XBP-1	XBP	1.7084375652639665	ES2	perturbation_control	pearson	3	30	ctrl_based
XBP-2	XBP	1.8749497865694944	ES2	perturbation_control	pearson	3	30	ctrl_based
YAP1-1	YAP1	1.9695986392637403	ES2	perturbation_control	pearson	3	30	ctrl_based
YAP1-2	YAP1	1.9752211755286995	ES2	perturbation_control	pearson	3	30	ctrl_based
AKT1-1	AKT1	1.4543859487090058	ES2	perturbation_control	pearson	3	20	ctrl_based
AKT1-2	AKT1	1.2662812345125407	ES2	perturbation_control	pearson	3	20	ctrl_based
ARID1B-1	ARID1B	1.3119811764610565	ES2	perturbation_control	pearson	3	20	ctrl_based
ARID1B-2	ARID1B	1.140053477003637	ES2	perturbation_control	pearson	3	20	ctrl_based
ATF4-1	ATF4	2.103724774753131	ES2	perturbation_control	pearson	3	20	ctrl_based
ATF4-2	ATF4	1.9279101218006804	ES2	perturbation_control	pearson	3	20	ctrl_based
ATP50-1	ATP50	2.1026569373708845	ES2	perturbation_control	pearson	3	20	ctrl_based
ATP50-2	ATP50	1.7250002382981993	ES2	perturbation_control	pearson	3	20	ctrl_based
AURKB-2	AURKB		ES2	perturbation_control	pearson	3	20	ctrl_based
BCL2-1	BCL2	0.22908155590026394	ES2	perturbation_control	pearson	3	20	ctrl_based
BCL2-2	BCL2	0.1529768184756306	ES2	perturbation_control	pearson	3	20	ctrl_based
BCL2L2-1	BCL2L2	0.9077714836335737	ES2	perturbation_control	pearson	3	20	ctrl_based
BCL2L2-2	BCL2L2	0.9405953635848949	ES2	perturbation_control	pearson	3	20	ctrl_based
BCL2L2-4	BCL2L2	1.0124210716743758	ES2	perturbation_control	pearson	3	20	ctrl_based
BRAF-2	BRAF		ES2	perturbation_control	pearson	3	20	ctrl_based
BRAF1-1	BRAF1		ES2	perturbation_control	pearson	3	20	ctrl_based
BRCA1-1	BRCA1	0.061024390350638946	ES2	perturbation_control	pearson	3	20	ctrl_based
BRCA1-2	BRCA1	-0.03630382410248606	ES2	perturbation_control	pearson	3	20	ctrl_based
BRD4-1	BRD4	1.1388597798401916	ES2	perturbation_control	pearson	3	20	ctrl_based
BRD4-2	BRD4	1.2717963410751376	ES2	perturbation_control	pearson	3	20	ctrl_based
CCND1-1	CCND1	2.6917881499238163	ES2	perturbation_control	pearson	3	20	ctrl_based
CCND1-2	CCND1	2.886162574824134	ES2	perturbation_control	pearson	3	20	ctrl_based
CCNE1-1	CCNE1	0.9695348875036001	ES2	perturbation_control	pearson	3	20	ctrl_based
CCNE1-2	CCNE1	1.0890559025501445	ES2	perturbation_control	pearson	3	20	ctrl_based
CDK2-1	CDK2	2.4232504936319588	ES2	perturbation_control	pearson	3	20	ctrl_based
CDK2-2	CDK2	1.884752342342177	ES2	perturbation_control	pearson	3	20	ctrl_based
CDK4-1	CDK4	1.8409157675103596	ES2	perturbation_control	pearson	3	20	ctrl_based
CDK4-2	CDK4	1.9160543504001852	ES2	perturbation_control	pearson	3	20	ctrl_based
CDK4-3	CDK4	1.8900862883641856	ES2	perturbation_control	pearson	3	20	ctrl_based
CHEK2-1	CHEK2	0.43018250486528054	ES2	perturbation_control	pearson	3	20	ctrl_based
CHEK2-2	CHEK2	0.5122929507633351	ES2	perturbation_control	pearson	3	20	ctrl_based
COX5B-1	COX5B	-0.11837267152754413	ES2	perturbation_control	pearson	3	20	ctrl_based
COX5B-2	COX5B	-0.06788800670714482	ES2	perturbation_control	pearson	3	20	ctrl_based
CSNK1A1-1	CSNK1A1	-0.23575144878297438	ES2	perturbation_control	pearson	3	20	ctrl_based
CSNK1A1-2	CSNK1A1	-0.20570366420506256	ES2	perturbation_control	pearson	3	20	ctrl_based
CTNNB1-1	CTNNB1	1.876100354904601	ES2	perturbation_control	pearson	3	20	ctrl_based
CTNNB1-2	CTNNB1	1.5279155852328796	ES2	perturbation_control	pearson	3	20	ctrl_based
Chr2-1	Chr2	0.33946446155228555	ES2	perturbation_control	pearson	3	20	ctrl_based
Chr2-2	Chr2	0.043484971178957846	ES2	perturbation_control	pearson	3	20	ctrl_based
Chr2-3	Chr2	0.6105465904895359	ES2	perturbation_control	pearson	3	20	ctrl_based
