perturbation	group	grit	cell_line	barcode_control	cor_method	random_iteration	shuffle_method	norm_method
ITGAV-2	ITGAV	-0.5504331690197359	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
JAK3-1	JAK3	-0.3797659931731081	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
JAK3-2	JAK3	-0.7744946760166371	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
KIF11-1	KIF11	0.4695524141538164	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
KIF11-2	KIF11	0.5218823756444938	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
KRAS-1	KRAS	-0.24736019462680217	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
KRAS-2A	KRAS	-0.1941676852281149	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
KRAS-2B	KRAS	-0.011115424203646918	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
LacZ-2	LacZ	-0.12244612555627679	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
LacZ-3	LacZ	-0.028888697755865528	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
Luc-1	Luc	0.18278855642685915	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
Luc-2	Luc	0.16525859924598146	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
MAPK1-1	MAPK1	0.08905995285443932	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
MAPK1-2	MAPK1	0.035115721600213465	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
MCL1-2	MCL1	0.0314136148427574	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
MCL1-5	MCL1	-0.06648038503140513	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
MTOR-1	MTOR	-0.7489108164653073	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
MTOR-2	MTOR	-1.0130692484218673	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
MYC-1	MYC	-0.7194808417007466	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
MYC-2	MYC	-0.6406889748386	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
ORC4-1	ORC4	-0.058474840367630246	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
ORC4-2	ORC4	0.0393262240062283	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
PIK3CA-1	PIK3CA	-0.7065376406755661	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
PIK3CA-2	PIK3CA	-0.8938987042845199	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
POLR2D-1	POLR2D	-0.022970509796129517	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
POLR2D-2	POLR2D	0.012023361031628738	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
PPIB-1	PPIB	0.3174629214240815	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
PPIB-2	PPIB	0.3119871393664018	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
PRDX1-1	PRDX1	0.14890502312402684	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
PRDX1-2	PRDX1	0.17186284913036284	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
PSMA1-1	PSMA1	0.05588971507076687	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
PSMA1-2	PSMA1	0.06386782541459113	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
PTK2-1	PTK2	0.3553182821611261	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
PTK2-2	PTK2	0.23898827449167387	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
RAC1-1	RAC1	-1.0926418249195207	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
RAC1-2	RAC1	-0.7711420544946528	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
RAF1-1	RAF1	-0.3370586292089741	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
RAF1-2	RAF1	-0.41827656044694655	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
RHOA-1	RHOA	-0.24473880090072714	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
RHOA-2	RHOA	-0.16596634006398142	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
SDHB-1	SDHB	0.21950126277458576	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
SDHB-2	SDHB	0.1646878629931624	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
SLC2A1-1	SLC2A1		ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
SLC2A2-2	SLC2A2		ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
SMARCB1-1	SMARCB1	0.01594642693155557	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
SMARCB1-2	SMARCB1	0.16164314856561512	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
STAT3-1	STAT3	0.2775233731856145	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
STAT3-2	STAT3	0.33767784423037	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
SUZ12-1	SUZ12	1.073170364154262	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
SUZ12-2	SUZ12	1.0331572856790503	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
TXN-1	TXN	-0.31226223227092953	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
TXN-2	TXN	-0.4164816770987716	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
XBP-1	XBP	0.3194091160235627	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
XBP-2	XBP	0.21699131596871307	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
YAP1-1	YAP1	-0.35286751660300353	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
YAP1-2	YAP1	-0.1515484902232391	ES2	cutting_control	pearson	2	full_metadata_shuffle	whole_plate
AKT1-1	AKT1	0.15585652908999068	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
AKT1-2	AKT1	0.11457418184569752	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
ARID1B-1	ARID1B	0.176913421086819	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
ARID1B-2	ARID1B	0.03417848352606645	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
ATF4-1	ATF4	0.7592825860444876	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
ATF4-2	ATF4	0.6302004525864432	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
ATP50-1	ATP50	0.07231338901567824	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
ATP50-2	ATP50	0.1337101749342533	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
AURKB-2	AURKB		ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
BCL2-1	BCL2	0.5566809895102124	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
BCL2-2	BCL2	0.779723800939164	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
BCL2L2-1	BCL2L2	0.03865234815145398	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
BCL2L2-2	BCL2L2	0.466374397453984	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
BCL2L2-4	BCL2L2	0.054192769142842434	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
BRAF-2	BRAF		ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
BRAF1-1	BRAF1		ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
BRCA1-1	BRCA1	-0.339580519346998	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
BRCA1-2	BRCA1	-0.10954371463613843	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
BRD4-1	BRD4	0.3351047468516415	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
BRD4-2	BRD4	0.1626845099495652	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
CCND1-1	CCND1	-0.12413077775592501	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
CCND1-2	CCND1	-0.5014814892471446	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
CCNE1-1	CCNE1	0.30029231487107605	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
CCNE1-2	CCNE1	0.5153100263315571	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
CDK2-1	CDK2	0.6188789350174312	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
CDK2-2	CDK2	0.8107965660445147	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
CDK4-1	CDK4	0.1054544465425378	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
CDK4-2	CDK4	-0.17306255663906334	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
CDK4-3	CDK4	-0.016074057149916887	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
CHEK2-1	CHEK2	-0.4500553599164192	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
CHEK2-2	CHEK2	-0.11617156438446127	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
COX5B-1	COX5B	-0.936625775050958	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
COX5B-2	COX5B	-0.5165117150275793	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
CSNK1A1-1	CSNK1A1	0.27643992657431227	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
CSNK1A1-2	CSNK1A1	0.04295953200607977	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
CTNNB1-1	CTNNB1	-0.6961192605700848	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
CTNNB1-2	CTNNB1	-0.4224113943205733	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
Chr2-1	Chr2	-0.08180811959742307	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
Chr2-2	Chr2	-0.1535265707900863	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
Chr2-3	Chr2	0.06211403622134114	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
Chr2-4	Chr2	-0.018004081477706692	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
Chr2-5	Chr2	-0.07730315313601577	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
Chr2-6	Chr2	0.019308943582384042	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
DOT1L-1	DOT1L	-0.5283092732069861	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
DOT1L-2	DOT1L	-0.4910219808048417	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
EGFR-1	EGFR	0.4147909130989512	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
EGFR-2	EGFR	0.6168948271145278	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
EGLN1-8	EGLN1	-0.2530510498642856	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
EGLN1-9	EGLN1	-0.7426314789196288	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
EMPTY	EMPTY		ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
ERBB2-1	ERBB2	-0.5499690383795317	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
ERBB2-2	ERBB2	-1.0100515809192492	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
ERBB3-1	ERBB3	-0.5706987589683976	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
ERBB3-2	ERBB3	-0.674833101856121	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
EZH2-1	EZH2	-0.3692822227631741	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
EZH2-2	EZH2	-0.300169259830838	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
GLS-1	GLS	-0.06948486373827881	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
GLS-2	GLS	0.10686459469499357	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
GPX4-1	GPX4	-0.1003370876228978	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
GPX4-2	GPX4	-0.5123727717363968	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
HIF1a-1	HIF1a	-0.6657779727494522	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
HIF1a-2	HIF1a	-0.2827274772903695	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
ITGAV-1	ITGAV	-0.11630937553684212	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
ITGAV-2	ITGAV	0.04617836361002155	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
JAK3-1	JAK3	0.07126228278787977	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
JAK3-2	JAK3	0.017192086867943157	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
KIF11-1	KIF11	-0.4595296171573815	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
KIF11-2	KIF11	-0.5711664378011241	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
KRAS-1	KRAS	0.1120501373313057	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
KRAS-2A	KRAS	-0.36622456565087774	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
KRAS-2B	KRAS	-0.06799632366266477	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
LacZ-2	LacZ	0.31907346212738524	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
LacZ-3	LacZ	0.2583268230517846	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
Luc-1	Luc	0.5938246599393469	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
Luc-2	Luc	0.6073966872169063	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
MAPK1-1	MAPK1	0.28787813258554407	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
MAPK1-2	MAPK1	0.13568177876182527	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
MCL1-2	MCL1	-0.14661437092724955	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
MCL1-5	MCL1	-0.1573420885621472	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
MTOR-1	MTOR	0.2599584041765304	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
MTOR-2	MTOR	0.5831154292828287	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
MYC-1	MYC	-0.6491232002077512	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
MYC-2	MYC	-0.2788090105594895	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
ORC4-1	ORC4	0.05642602027919255	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
ORC4-2	ORC4	-0.05299076604444644	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
PIK3CA-1	PIK3CA	0.1339395614644649	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
PIK3CA-2	PIK3CA	0.24512785632770498	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
POLR2D-1	POLR2D	0.1463471674322338	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
POLR2D-2	POLR2D	0.09855130875257774	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
PPIB-1	PPIB	0.06854133658920168	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
PPIB-2	PPIB	0.2691980572977929	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
PRDX1-1	PRDX1	0.225914251422846	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
PRDX1-2	PRDX1	0.07877335495555349	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
PSMA1-1	PSMA1	0.011595612133089878	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
PSMA1-2	PSMA1	-0.26216333342100107	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
PTK2-1	PTK2	0.13526296883199468	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
PTK2-2	PTK2	0.12393069282171706	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
RAC1-1	RAC1	-0.49771667427193156	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
RAC1-2	RAC1	-0.6452372466008152	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
RAF1-1	RAF1	-0.5112993789283964	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
RAF1-2	RAF1	0.13689321061637882	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
RHOA-1	RHOA	0.44764206759869807	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
RHOA-2	RHOA	0.3489019549092994	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
SDHB-1	SDHB	-0.020040416995413646	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
SDHB-2	SDHB	-0.46460884767843474	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
SLC2A1-1	SLC2A1		ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
SLC2A2-2	SLC2A2		ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
SMARCB1-1	SMARCB1	0.9612585986831498	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
SMARCB1-2	SMARCB1	1.424797643998959	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
STAT3-1	STAT3	0.3847734310756992	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
STAT3-2	STAT3	0.02847598538663587	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
SUZ12-1	SUZ12	-0.17457169360209823	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
SUZ12-2	SUZ12	-0.24020558751843113	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
TXN-1	TXN	-0.04393293016994254	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
TXN-2	TXN	-0.08206255266373258	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
XBP-1	XBP	0.3081220651211679	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
XBP-2	XBP	0.5474737012919613	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
YAP1-1	YAP1	-0.29872801506443986	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
YAP1-2	YAP1	-0.24297226440821834	ES2	cutting_control	pearson	2	metadata_shuffle_ctrl_fixed	whole_plate
AKT1-1	AKT1	-0.6497644581054899	ES2	cutting_control	pearson	3	independent_column	ctrl_based
AKT1-2	AKT1	-0.47124381279138633	ES2	cutting_control	pearson	3	independent_column	ctrl_based
ARID1B-1	ARID1B	0.5022213654848746	ES2	cutting_control	pearson	3	independent_column	ctrl_based
ARID1B-2	ARID1B	0.4624014813680922	ES2	cutting_control	pearson	3	independent_column	ctrl_based
ATF4-1	ATF4	0.17068140937053491	ES2	cutting_control	pearson	3	independent_column	ctrl_based
ATF4-2	ATF4	0.18165166712707462	ES2	cutting_control	pearson	3	independent_column	ctrl_based
ATP50-1	ATP50	-1.1338323560846713	ES2	cutting_control	pearson	3	independent_column	ctrl_based
ATP50-2	ATP50	-0.8708850392448149	ES2	cutting_control	pearson	3	independent_column	ctrl_based
AURKB-2	AURKB		ES2	cutting_control	pearson	3	independent_column	ctrl_based
BCL2-1	BCL2	0.753285121373292	ES2	cutting_control	pearson	3	independent_column	ctrl_based
BCL2-2	BCL2	0.28611347769163026	ES2	cutting_control	pearson	3	independent_column	ctrl_based
BCL2L2-1	BCL2L2	-0.0027547993673202043	ES2	cutting_control	pearson	3	independent_column	ctrl_based
BCL2L2-2	BCL2L2	0.5509129321401275	ES2	cutting_control	pearson	3	independent_column	ctrl_based
BCL2L2-4	BCL2L2	0.11731725625059379	ES2	cutting_control	pearson	3	independent_column	ctrl_based
BRAF-2	BRAF		ES2	cutting_control	pearson	3	independent_column	ctrl_based
BRAF1-1	BRAF1		ES2	cutting_control	pearson	3	independent_column	ctrl_based
BRCA1-1	BRCA1	0.06229848540699087	ES2	cutting_control	pearson	3	independent_column	ctrl_based
BRCA1-2	BRCA1	-0.0496212492095571	ES2	cutting_control	pearson	3	independent_column	ctrl_based
BRD4-1	BRD4	-0.605190850983423	ES2	cutting_control	pearson	3	independent_column	ctrl_based
BRD4-2	BRD4	-0.3338842146549772	ES2	cutting_control	pearson	3	independent_column	ctrl_based
CCND1-1	CCND1	0.8482147529398903	ES2	cutting_control	pearson	3	independent_column	ctrl_based
CCND1-2	CCND1	0.8653022619074515	ES2	cutting_control	pearson	3	independent_column	ctrl_based
CCNE1-1	CCNE1	0.9054807187968346	ES2	cutting_control	pearson	3	independent_column	ctrl_based
CCNE1-2	CCNE1	0.9717292772064103	ES2	cutting_control	pearson	3	independent_column	ctrl_based
CDK2-1	CDK2	0.3230354582424184	ES2	cutting_control	pearson	3	independent_column	ctrl_based
CDK2-2	CDK2	0.10209626439897379	ES2	cutting_control	pearson	3	independent_column	ctrl_based
CDK4-1	CDK4	0.06688198782365735	ES2	cutting_control	pearson	3	independent_column	ctrl_based
CDK4-2	CDK4	0.35452081157821635	ES2	cutting_control	pearson	3	independent_column	ctrl_based
CDK4-3	CDK4	0.10412113103115457	ES2	cutting_control	pearson	3	independent_column	ctrl_based
CHEK2-1	CHEK2	0.652709444746316	ES2	cutting_control	pearson	3	independent_column	ctrl_based
CHEK2-2	CHEK2	0.35549651324975257	ES2	cutting_control	pearson	3	independent_column	ctrl_based
COX5B-1	COX5B	-0.45621620118292133	ES2	cutting_control	pearson	3	independent_column	ctrl_based
