perturbation	group	grit	cell_line	barcode_control	cor_method	query	_id	DepMap_ID	stripped_cell_line_name	ceres_score	grit_mean
SMARCB1-1	SMARCB1	0.1347126024009337	A549	perturbation_control	spearman	SMARCB1	6598	ACH-000681	A549	-0.2160591854951869	0.09123466636422292
KRAS-1	KRAS	0.1343434058397078	ES2	perturbation_control	spearman	KRAS	3845	ACH-000906	ES2	-0.287829929930885	0.1677487649785647
Chr2-2	Chr2	0.1337508365660246	HCC44	cutting_control	pearson						0.32887303633785403
Chr2-2	Chr2	0.1335059339462628	HCC44	cutting_control	spearman						0.32887303633785403
Chr2-3	Chr2	0.1330673795096951	HCC44	cutting_control	spearman						0.32887303633785403
Chr2-3	Chr2	0.1303988044684958	HCC44	cutting_control	pearson						0.32887303633785403
PPIB-1	PPIB	0.1295847519722148	ES2	perturbation_control	spearman	PPIB	5479	ACH-000906	ES2	-0.1309034748158844	0.06338212729468592
Chr2-4	Chr2	0.1285819194817872	HCC44	perturbation_control	spearman						0.32887303633785403
ORC4-1	ORC4	0.1282549552839017	HCC44	cutting_control	pearson	ORC4	5000	ACH-000667	HCC44	-0.6388186527576675	0.16803183399871904
DOT1L-1	DOT1L	0.1279331880203173	A549	cutting_control	pearson	DOT1L	84444	ACH-000681	A549	0.1814487222554891	0.2940062772458145
MCL1-5	MCL1	0.126550706067608	ES2	perturbation_control	pearson	MCL1	4170	ACH-000906	ES2	-0.2129229228559325	0.2112427127939001
KRAS-2B	KRAS	0.1258608644535652	ES2	perturbation_control	pearson	KRAS	3845	ACH-000906	ES2	-0.287829929930885	0.1677487649785647
ATP50-2	ATP50	0.1236406926106564	A549	cutting_control	pearson	ATP50					0.4677968147171591
COX5B-2	COX5B	0.1212424324670476	ES2	perturbation_control	pearson	COX5B	1329	ACH-000906	ES2	-0.8870636753020712	0.06324242301396167
KRAS-2B	KRAS	0.1211874331385182	A549	cutting_control	spearman	KRAS	3845	ACH-000681	A549	-1.0252441419699965	0.48625741148437657
EGFR-2	EGFR	0.1211139334819336	HCC44	cutting_control	pearson	EGFR	1956	ACH-000667	HCC44	0.0867103831405396	0.32096155398897686
ATP50-2	ATP50	0.1204368590231623	A549	cutting_control	spearman	ATP50					0.4677968147171591
Chr2-2	Chr2	0.1202446396229565	A549	cutting_control	spearman						0.2784920530557169
Chr2-2	Chr2	0.1175850206401329	A549	cutting_control	pearson						0.2784920530557169
SMARCB1-2	SMARCB1	0.1168965247998329	A549	cutting_control	spearman	SMARCB1	6598	ACH-000681	A549	-0.2160591854951869	0.09123466636422292
KRAS-2A	KRAS	0.1157129417784451	ES2	cutting_control	spearman	KRAS	3845	ACH-000906	ES2	-0.287829929930885	0.1677487649785647
PPIB-1	PPIB	0.1146466969024677	HCC44	perturbation_control	pearson	PPIB	5479	ACH-000667	HCC44	-0.3028273041158148	0.01840521082563807
PPIB-2	PPIB	0.1131863734076967	HCC44	perturbation_control	pearson	PPIB	5479	ACH-000667	HCC44	-0.3028273041158148	0.01840521082563807
CHEK2-1	CHEK2	0.1123840082827042	A549	cutting_control	spearman	CHEK2	11200	ACH-000681	A549	0.3198316474416435	0.1840960904464376
COX5B-1	COX5B	0.1110701525493319	ES2	perturbation_control	spearman	COX5B	1329	ACH-000906	ES2	-0.8870636753020712	0.06324242301396167
PPIB-2	PPIB	0.110201627443013	HCC44	perturbation_control	spearman	PPIB	5479	ACH-000667	HCC44	-0.3028273041158148	0.01840521082563807
PPIB-1	PPIB	0.1077912474104105	HCC44	perturbation_control	spearman	PPIB	5479	ACH-000667	HCC44	-0.3028273041158148	0.01840521082563807
COX5B-2	COX5B	0.1073740747446276	ES2	perturbation_control	spearman	COX5B	1329	ACH-000906	ES2	-0.8870636753020712	0.06324242301396167
ORC4-1	ORC4	0.1060504105826357	HCC44	cutting_control	spearman	ORC4	5000	ACH-000667	HCC44	-0.6388186527576675	0.16803183399871904
KRAS-2B	KRAS	0.105197028692433	ES2	cutting_control	pearson	KRAS	3845	ACH-000906	ES2	-0.287829929930885	0.1677487649785647
KRAS-2B	KRAS	0.1029144573942833	ES2	perturbation_control	spearman	KRAS	3845	ACH-000906	ES2	-0.287829929930885	0.1677487649785647
BCL2L2-2	BCL2L2	0.1009466954058134	ES2	perturbation_control	pearson	BCL2L2	599	ACH-000906	ES2	-0.1789196250611857	-0.039116683373615915
EGLN1-9	EGLN1	0.098151495032786	A549	cutting_control	pearson	EGLN1	54583	ACH-000681	A549	-0.3461444149517559	0.3940660271995069
JAK3-1	JAK3	0.0972038820711457	A549	perturbation_control	pearson	JAK3	3718	ACH-000681	A549	-0.2218740858852281	0.029150531584577956
JAK3-1	JAK3	0.0921563669181447	A549	perturbation_control	spearman	JAK3	3718	ACH-000681	A549	-0.2218740858852281	0.029150531584577956
COX5B-2	COX5B	0.0893368806600218	HCC44	cutting_control	spearman	COX5B	1329	ACH-000667	HCC44	-0.7619113061762409	0.5316216348748303
Chr2-5	Chr2	0.0827075057680678	ES2	cutting_control	pearson						0.22254963587910184
MAPK1-2	MAPK1	0.0821970725973986	A549	cutting_control	pearson	MAPK1	5594	ACH-000681	A549	0.2846699953426614	0.35103696760193676
ORC4-1	ORC4	0.080007248555091	ES2	cutting_control	spearman	ORC4	5000	ACH-000906	ES2	-0.6650082805286265	0.2337685804403869
Chr2-5	Chr2	0.0791278435537092	ES2	cutting_control	spearman						0.22254963587910184
MCL1-5	MCL1	0.0782017263019432	A549	cutting_control	spearman	MCL1	4170	ACH-000681	A549	-0.2588393909568493	-0.026569728544277246
BCL2L2-2	BCL2L2	0.0758172901578779	ES2	perturbation_control	spearman	BCL2L2	599	ACH-000906	ES2	-0.1789196250611857	-0.039116683373615915
EGFR-2	EGFR	0.0748940541010276	HCC44	cutting_control	spearman	EGFR	1956	ACH-000667	HCC44	0.0867103831405396	0.32096155398897686
BCL2L2-1	BCL2L2	0.0724253038166761	A549	cutting_control	spearman	BCL2L2	599	ACH-000681	A549	-0.1986061367784319	-0.029989913889517505
KRAS-2B	KRAS	0.0718872388989566	ES2	cutting_control	spearman	KRAS	3845	ACH-000906	ES2	-0.287829929930885	0.1677487649785647
ORC4-1	ORC4	0.0713798193860337	ES2	cutting_control	pearson	ORC4	5000	ACH-000906	ES2	-0.6650082805286265	0.2337685804403869
GLS-2	GLS	0.070209884318672	A549	cutting_control	pearson	GLS	2744	ACH-000681	A549	-0.2350641890340335	0.4645335737512694
ORC4-1	ORC4	0.070021764133591	A549	cutting_control	pearson	ORC4	5000	ACH-000681	A549	-0.4747679414894534	0.09130466894473638
MCL1-5	MCL1	0.0695970340992956	A549	cutting_control	pearson	MCL1	4170	ACH-000681	A549	-0.2588393909568493	-0.026569728544277246
DOT1L-1	DOT1L	0.0678063492277829	A549	cutting_control	spearman	DOT1L	84444	ACH-000681	A549	0.1814487222554891	0.2940062772458145
ORC4-1	ORC4	0.0672877403409026	A549	cutting_control	spearman	ORC4	5000	ACH-000681	A549	-0.4747679414894534	0.09130466894473638
PPIB-2	PPIB	0.0661780588785694	ES2	cutting_control	spearman	PPIB	5479	ACH-000906	ES2	-0.1309034748158844	0.06338212729468592
BCL2L2-1	BCL2L2	0.0660084035456288	A549	cutting_control	pearson	BCL2L2	599	ACH-000681	A549	-0.1986061367784319	-0.029989913889517505
CTNNB1-2	CTNNB1	0.0651298927475339	HCC44	cutting_control	pearson	CTNNB1	1499	ACH-000667	HCC44	0.0403174351872476	-0.06301842969290672
BCL2L2-1	BCL2L2	0.0649986962537937	A549	perturbation_control	spearman	BCL2L2	599	ACH-000681	A549	-0.1986061367784319	-0.029989913889517505
BCL2L2-1	BCL2L2	0.0627638449473509	A549	perturbation_control	pearson	BCL2L2	599	ACH-000681	A549	-0.1986061367784319	-0.029989913889517505
Chr2-4	Chr2	0.0620148272180149	A549	cutting_control	pearson						0.2784920530557169
LacZ-3	LacZ	0.0617873932228706	ES2	cutting_control	pearson						-0.056631337243272906
PPIB-2	PPIB	0.0612594679335882	ES2	cutting_control	pearson	PPIB	5479	ACH-000906	ES2	-0.1309034748158844	0.06338212729468592
EGLN1-9	EGLN1	0.060313094603339	A549	cutting_control	spearman	EGLN1	54583	ACH-000681	A549	-0.3461444149517559	0.3940660271995069
MAPK1-2	MAPK1	0.0602212666469459	A549	cutting_control	spearman	MAPK1	5594	ACH-000681	A549	0.2846699953426614	0.35103696760193676
GLS-2	GLS	0.0582406378437689	A549	cutting_control	spearman	GLS	2744	ACH-000681	A549	-0.2350641890340335	0.4645335737512694
Chr2-4	Chr2	0.0571056740980653	A549	cutting_control	spearman						0.2784920530557169
Chr2-3	Chr2	0.0563586867700528	ES2	cutting_control	pearson						0.22254963587910184
LacZ-3	LacZ	0.056310730875694	ES2	cutting_control	spearman						-0.056631337243272906
Chr2-2	Chr2	0.0546148180869181	ES2	cutting_control	pearson						0.22254963587910184
Chr2-2	Chr2	0.0539264630786121	ES2	cutting_control	spearman						0.22254963587910184
Chr2-3	Chr2	0.0532660377017119	ES2	cutting_control	spearman						0.22254963587910184
Chr2-6	Chr2	0.0502385943308126	ES2	cutting_control	pearson						0.22254963587910184
Chr2-4	Chr2	0.049833031565921	ES2	cutting_control	pearson						0.22254963587910184
COX5B-2	COX5B	0.0477064062151347	ES2	cutting_control	spearman	COX5B	1329	ACH-000906	ES2	-0.8870636753020712	0.06324242301396167
Chr2-6	Chr2	0.0455627078833999	ES2	cutting_control	spearman						0.22254963587910184
COX5B-2	COX5B	0.0452080511133502	ES2	cutting_control	pearson	COX5B	1329	ACH-000906	ES2	-0.8870636753020712	0.06324242301396167
Chr2-4	Chr2	0.0440183617647896	ES2	cutting_control	spearman						0.22254963587910184
ORC4-2	ORC4	0.0387310141314282	ES2	cutting_control	pearson	ORC4	5000	ACH-000906	ES2	-0.6650082805286265	0.2337685804403869
Chr2-4	Chr2	0.0353547244491454	HCC44	cutting_control	pearson						0.32887303633785403
Chr2-4	Chr2	0.0341333717100583	HCC44	cutting_control	spearman						0.32887303633785403
ORC4-2	ORC4	0.033691795323834	ES2	cutting_control	spearman	ORC4	5000	ACH-000906	ES2	-0.6650082805286265	0.2337685804403869
PPIB-1	PPIB	0.0224090925525743	HCC44	cutting_control	pearson	PPIB	5479	ACH-000667	HCC44	-0.3028273041158148	0.01840521082563807
CTNNB1-1	CTNNB1	0.0198302241725596	HCC44	perturbation_control	pearson	CTNNB1	1499	ACH-000667	HCC44	0.0403174351872476	-0.06301842969290672
ATP50-2	ATP50	0.0190507090078091	ES2	cutting_control	pearson	ATP50					0.28048884112120476
CTNNB1-2	CTNNB1	0.0185151199577933	HCC44	cutting_control	spearman	CTNNB1	1499	ACH-000667	HCC44	0.0403174351872476	-0.06301842969290672
Chr2-1	Chr2	0.0150538676154769	ES2	cutting_control	spearman						0.22254963587910184
PPIB-1	PPIB	0.0144348736490991	HCC44	cutting_control	spearman	PPIB	5479	ACH-000667	HCC44	-0.3028273041158148	0.01840521082563807
BCL2-2	BCL2	0.0144038486999763	ES2	cutting_control	pearson	BCL2	596	ACH-000906	ES2	-0.0644729048054519	0.04277569295729526
BCL2-2	BCL2	0.0131768987123773	ES2	cutting_control	spearman	BCL2	596	ACH-000906	ES2	-0.0644729048054519	0.04277569295729526
BRCA1-1	BRCA1	0.0128106816505438	ES2	cutting_control	pearson	BRCA1	672	ACH-000906	ES2	-0.7375046386604112	0.3271443432609892
Chr2-1	Chr2	0.0108767927563289	ES2	cutting_control	pearson						0.22254963587910184
KRAS-2B	KRAS	0.0100048416165187	A549	perturbation_control	pearson	KRAS	3845	ACH-000681	A549	-1.0252441419699965	0.48625741148437657
BRCA1-1	BRCA1	0.0091591844823425	ES2	cutting_control	spearman	BRCA1	672	ACH-000906	ES2	-0.7375046386604112	0.3271443432609892
CTNNB1-2	CTNNB1	0.0072656198985103	HCC44	perturbation_control	pearson	CTNNB1	1499	ACH-000667	HCC44	0.0403174351872476	-0.06301842969290672
ATP50-2	ATP50	0.0048715975599676	ES2	cutting_control	spearman	ATP50					0.28048884112120476
JAK3-2	JAK3	0.0022065139998803	ES2	cutting_control	spearman	JAK3	3718	ACH-000906	ES2	-0.1901358379296991	-0.026710035799114608
JAK3-1	JAK3	-0.0012440727995836	ES2	perturbation_control	spearman	JAK3	3718	ACH-000906	ES2	-0.1901358379296991	-0.026710035799114608
JAK3-1	JAK3	-0.0040463482415561	ES2	perturbation_control	pearson	JAK3	3718	ACH-000906	ES2	-0.1901358379296991	-0.026710035799114608
RAC1-2	RAC1	-0.0065315873087752	A549	cutting_control	pearson	RAC1	5879	ACH-000681	A549	-0.7398988032094309	0.1520432588464278
JAK3-2	JAK3	-0.0111675552979015	ES2	perturbation_control	spearman	JAK3	3718	ACH-000906	ES2	-0.1901358379296991	-0.026710035799114608
BCL2L2-2	BCL2L2	-0.0120535291135212	A549	cutting_control	spearman	BCL2L2	599	ACH-000681	A549	-0.1986061367784319	-0.029989913889517505
RAC1-2	RAC1	-0.019442171511165	A549	cutting_control	spearman	RAC1	5879	ACH-000681	A549	-0.7398988032094309	0.1520432588464278
CTNNB1-1	CTNNB1	-0.0197595970333859	HCC44	perturbation_control	spearman	CTNNB1	1499	ACH-000667	HCC44	0.0403174351872476	-0.06301842969290672
BCL2L2-4	BCL2L2	-0.0218800522516802	ES2	cutting_control	pearson	BCL2L2	599	ACH-000906	ES2	-0.1789196250611857	-0.039116683373615915
MCL1-2	MCL1	-0.0224055045475127	A549	perturbation_control	spearman	MCL1	4170	ACH-000681	A549	-0.2588393909568493	-0.026569728544277246
COX5B-1	COX5B	-0.0232322840915656	ES2	cutting_control	pearson	COX5B	1329	ACH-000906	ES2	-0.8870636753020712	0.06324242301396167
BCL2L2-2	BCL2L2	-0.0236334234744689	A549	cutting_control	pearson	BCL2L2	599	ACH-000681	A549	-0.1986061367784319	-0.029989913889517505
BCL2L2-4	BCL2L2	-0.0283137924697247	ES2	cutting_control	spearman	BCL2L2	599	ACH-000906	ES2	-0.1789196250611857	-0.039116683373615915
MCL1-5	MCL1	-0.0298869859781492	A549	perturbation_control	spearman	MCL1	4170	ACH-000681	A549	-0.2588393909568493	-0.026569728544277246
BCL2L2-2	BCL2L2	-0.0314836527862464	A549	perturbation_control	spearman	BCL2L2	599	ACH-000681	A549	-0.1986061367784319	-0.029989913889517505
JAK3-2	JAK3	-0.0349817343699567	ES2	perturbation_control	pearson	JAK3	3718	ACH-000906	ES2	-0.1901358379296991	-0.026710035799114608
JAK3-2	JAK3	-0.0351741661974745	ES2	cutting_control	pearson	JAK3	3718	ACH-000906	ES2	-0.1901358379296991	-0.026710035799114608
MCL1-2	MCL1	-0.0360750682942456	A549	perturbation_control	pearson	MCL1	4170	ACH-000681	A549	-0.2588393909568493	-0.026569728544277246
PPIB-1	PPIB	-0.0371167473619619	A549	cutting_control	pearson	PPIB	5479	ACH-000681	A549	-0.1365909848002158	-0.1532563945566114
BCL2L2-2	BCL2L2	-0.0371770319699211	A549	perturbation_control	pearson	BCL2L2	599	ACH-000681	A549	-0.1986061367784319	-0.029989913889517505
CTNNB1-2	CTNNB1	-0.0385002974863049	HCC44	perturbation_control	spearman	CTNNB1	1499	ACH-000667	HCC44	0.0403174351872476	-0.06301842969290672
KRAS-2B	KRAS	-0.0393650618580429	A549	perturbation_control	spearman	KRAS	3845	ACH-000681	A549	-1.0252441419699965	0.48625741148437657
PPIB-1	PPIB	-0.0397459776842566	A549	cutting_control	spearman	PPIB	5479	ACH-000681	A549	-0.1365909848002158	-0.1532563945566114
LacZ-2	LacZ	-0.0401594707748777	ES2	perturbation_control	pearson						-0.056631337243272906
COX5B-1	COX5B	-0.0451004402991416	ES2	cutting_control	spearman	COX5B	1329	ACH-000906	ES2	-0.8870636753020712	0.06324242301396167
MCL1-5	MCL1	-0.0456709215110513	A549	perturbation_control	pearson	MCL1	4170	ACH-000681	A549	-0.2588393909568493	-0.026569728544277246
LacZ-3	LacZ	-0.0471195079273148	ES2	perturbation_control	pearson						-0.056631337243272906
BCL2L2-4	BCL2L2	-0.0498496574181182	A549	perturbation_control	spearman	BCL2L2	599	ACH-000681	A549	-0.1986061367784319	-0.029989913889517505
AKT1-1	AKT1	-0.0525006015156723	ES2	cutting_control	pearson	AKT1	207	ACH-000906	ES2	0.1079835856563727	0.1362841907820684
LacZ-3	LacZ	-0.0558349910415469	ES2	perturbation_control	spearman						-0.056631337243272906
LacZ-2	LacZ	-0.0595294486213911	ES2	perturbation_control	spearman						-0.056631337243272906
JAK3-1	JAK3	-0.0598393515513814	ES2	cutting_control	spearman	JAK3	3718	ACH-000906	ES2	-0.1901358379296991	-0.026710035799114608
SMARCB1-1	SMARCB1	-0.0604981022909816	A549	cutting_control	pearson	SMARCB1	6598	ACH-000681	A549	-0.2160591854951869	0.09123466636422292
BCL2L2-4	BCL2L2	-0.0621178751469166	A549	perturbation_control	pearson	BCL2L2	599	ACH-000681	A549	-0.1986061367784319	-0.029989913889517505
PPIB-1	PPIB	-0.0659702258450108	A549	perturbation_control	pearson	PPIB	5479	ACH-000681	A549	-0.1365909848002158	-0.1532563945566114
PPIB-1	PPIB	-0.0671213590348089	A549	perturbation_control	spearman	PPIB	5479	ACH-000681	A549	-0.1365909848002158	-0.1532563945566114
ORC4-2	ORC4	-0.0674623407061622	A549	cutting_control	pearson	ORC4	5000	ACH-000681	A549	-0.4747679414894534	0.09130466894473638
PPIB-2	PPIB	-0.0683239321389498	A549	perturbation_control	spearman	PPIB	5479	ACH-000681	A549	-0.1365909848002158	-0.1532563945566114
JAK3-1	JAK3	-0.0694335719349434	ES2	cutting_control	pearson	JAK3	3718	ACH-000906	ES2	-0.1901358379296991	-0.026710035799114608
ERBB2-2	ERBB2	-0.0699238637155651	HCC44	cutting_control	pearson	ERBB2	2064	ACH-000667	HCC44	-0.3057621569656748	0.16999279985069582
ORC4-2	ORC4	-0.0758378037055662	A549	cutting_control	spearman	ORC4	5000	ACH-000681	A549	-0.4747679414894534	0.09130466894473638
PPIB-2	PPIB	-0.0808898645310275	A549	perturbation_control	pearson	PPIB	5479	ACH-000681	A549	-0.1365909848002158	-0.1532563945566114
PPIB-1	PPIB	-0.0899163830137161	ES2	cutting_control	pearson	PPIB	5479	ACH-000906	ES2	-0.1309034748158844	0.06338212729468592
SMARCB1-1	SMARCB1	-0.0905098200144081	A549	cutting_control	spearman	SMARCB1	6598	ACH-000681	A549	-0.2160591854951869	0.09123466636422292
AKT1-1	AKT1	-0.0909803609900374	ES2	cutting_control	spearman	AKT1	207	ACH-000906	ES2	0.1079835856563727	0.1362841907820684
ERBB2-2	ERBB2	-0.0994999704611405	HCC44	cutting_control	spearman	ERBB2	2064	ACH-000667	HCC44	-0.3057621569656748	0.16999279985069582
PPIB-1	PPIB	-0.1048208225368561	ES2	cutting_control	spearman	PPIB	5479	ACH-000906	ES2	-0.1309034748158844	0.06338212729468592
MCL1-2	MCL1	-0.1055956777269257	A549	cutting_control	spearman	MCL1	4170	ACH-000681	A549	-0.2588393909568493	-0.026569728544277246
BCL2L2-2	BCL2L2	-0.1192353764000657	ES2	cutting_control	pearson	BCL2L2	599	ACH-000906	ES2	-0.1789196250611857	-0.039116683373615915
MCL1-2	MCL1	-0.1207224306975723	A549	cutting_control	pearson	MCL1	4170	ACH-000681	A549	-0.2588393909568493	-0.026569728544277246
BCL2L2-1	BCL2L2	-0.1268196480190635	ES2	perturbation_control	pearson	BCL2L2	599	ACH-000906	ES2	-0.1789196250611857	-0.039116683373615915
ORC4-2	ORC4	-0.1331218071965705	HCC44	cutting_control	pearson	ORC4	5000	ACH-000667	HCC44	-0.6388186527576675	0.16803183399871904
BCL2L2-1	BCL2L2	-0.1367088565146125	ES2	cutting_control	pearson	BCL2L2	599	ACH-000906	ES2	-0.1789196250611857	-0.039116683373615915
PRDX1-2	PRDX1	-0.1396550471907123	HCC44	cutting_control	pearson	PRDX1	5052	ACH-000667	HCC44	-0.3147159651361397	0.21203425363220382
CTNNB1-2	CTNNB1	-0.1475222314316073	A549	cutting_control	spearman	CTNNB1	1499	ACH-000681	A549	-0.2912197488958014	-0.2811026071399853
PRDX1-2	PRDX1	-0.1519096515324826	HCC44	cutting_control	spearman	PRDX1	5052	ACH-000667	HCC44	-0.3147159651361397	0.21203425363220382
CTNNB1-2	CTNNB1	-0.1521385080898182	A549	cutting_control	pearson	CTNNB1	1499	ACH-000681	A549	-0.2912197488958014	-0.2811026071399853
ORC4-2	ORC4	-0.1522785855744645	HCC44	cutting_control	spearman	ORC4	5000	ACH-000667	HCC44	-0.6388186527576675	0.16803183399871904
BCL2L2-2	BCL2L2	-0.1550053595324497	ES2	cutting_control	spearman	BCL2L2	599	ACH-000906	ES2	-0.1789196250611857	-0.039116683373615915
PPIB-2	PPIB	-0.1615728903698469	HCC44	cutting_control	pearson	PPIB	5479	ACH-000667	HCC44	-0.3028273041158148	0.01840521082563807
LacZ-2	LacZ	-0.1725834689089702	ES2	cutting_control	pearson						-0.056631337243272906
PPIB-2	PPIB	-0.1738553343903099	HCC44	cutting_control	spearman	PPIB	5479	ACH-000667	HCC44	-0.3028273041158148	0.01840521082563807
BCL2-1	BCL2	-0.1842286395643	ES2	cutting_control	pearson	BCL2	596	ACH-000906	ES2	-0.0644729048054519	0.04277569295729526
BCL2L2-1	BCL2L2	-0.1856886215404186	ES2	cutting_control	spearman	BCL2L2	599	ACH-000906	ES2	-0.1789196250611857	-0.039116683373615915
CTNNB1-2	CTNNB1	-0.193704982919977	A549	perturbation_control	pearson	CTNNB1	1499	ACH-000681	A549	-0.2912197488958014	-0.2811026071399853
LacZ-2	LacZ	-0.1959219347706472	ES2	cutting_control	spearman						-0.056631337243272906
CTNNB1-2	CTNNB1	-0.1970767362844604	A549	perturbation_control	spearman	CTNNB1	1499	ACH-000681	A549	-0.2912197488958014	-0.2811026071399853
BCL2L2-4	BCL2L2	-0.1970940640867018	A549	cutting_control	spearman	BCL2L2	599	ACH-000681	A549	-0.1986061367784319	-0.029989913889517505
BCL2L2-1	BCL2L2	-0.1977592132093525	ES2	perturbation_control	spearman	BCL2L2	599	ACH-000906	ES2	-0.1789196250611857	-0.039116683373615915
BCL2-1	BCL2	-0.199264096476731	ES2	cutting_control	spearman	BCL2	596	ACH-000906	ES2	-0.0644729048054519	0.04277569295729526
BCL2L2-1	BCL2L2	-0.2114769655448399	HCC44	cutting_control	pearson	BCL2L2	599	ACH-000667	HCC44	-0.3303304845316738	0.18316223698190992
BCL2L2-4	BCL2L2	-0.2126659812417654	A549	cutting_control	pearson	BCL2L2	599	ACH-000681	A549	-0.1986061367784319	-0.029989913889517505
CTNNB1-1	CTNNB1	-0.2428711121159957	HCC44	cutting_control	pearson	CTNNB1	1499	ACH-000667	HCC44	0.0403174351872476	-0.06301842969290672
BCL2L2-1	BCL2L2	-0.2488744829833309	HCC44	cutting_control	spearman	BCL2L2	599	ACH-000667	HCC44	-0.3303304845316738	0.18316223698190992
CTNNB1-1	CTNNB1	-0.254114379565557	A549	perturbation_control	spearman	CTNNB1	1499	ACH-000681	A549	-0.2912197488958014	-0.2811026071399853
CTNNB1-1	CTNNB1	-0.2613649564914884	A549	perturbation_control	pearson	CTNNB1	1499	ACH-000681	A549	-0.2912197488958014	-0.2811026071399853
JAK3-1	JAK3	-0.2613853468324768	A549	cutting_control	pearson	JAK3	3718	ACH-000681	A549	-0.2218740858852281	0.029150531584577956
JAK3-1	JAK3	-0.2846516545960375	A549	cutting_control	spearman	JAK3	3718	ACH-000681	A549	-0.2218740858852281	0.029150531584577956
CTNNB1-1	CTNNB1	-0.3137572876839644	HCC44	cutting_control	spearman	CTNNB1	1499	ACH-000667	HCC44	0.0403174351872476	-0.06301842969290672
PPIB-2	PPIB	-0.4323817271631466	A549	cutting_control	spearman	PPIB	5479	ACH-000681	A549	-0.1365909848002158	-0.1532563945566114
PPIB-2	PPIB	-0.4345013226937293	A549	cutting_control	pearson	PPIB	5479	ACH-000681	A549	-0.1365909848002158	-0.1532563945566114
CTNNB1-1	CTNNB1	-0.5167308834653466	A549	cutting_control	pearson	CTNNB1	1499	ACH-000681	A549	-0.2912197488958014	-0.2811026071399853
CTNNB1-1	CTNNB1	-0.5261681788716275	A549	cutting_control	spearman	CTNNB1	1499	ACH-000681	A549	-0.2912197488958014	-0.2811026071399853
AURKB-2	AURKB		HCC44	cutting_control	pearson	AURKB	9212	ACH-000667	HCC44	-1.4877542808016673	
BRAF-2	BRAF		HCC44	cutting_control	pearson	BRAF	673	ACH-000667	HCC44	-0.2038817049099803	
BRAF1-1	BRAF1		HCC44	cutting_control	pearson						
EMPTY	EMPTY		HCC44	cutting_control	pearson						
SLC2A1-1	SLC2A1		HCC44	cutting_control	pearson	SLC2A1	6513	ACH-000667	HCC44	-0.6923879618044081	
SLC2A2-2	SLC2A2		HCC44	cutting_control	pearson	SLC2A2	6514	ACH-000667	HCC44	0.0153909504309676	
AURKB-2	AURKB		HCC44	cutting_control	spearman	AURKB	9212	ACH-000667	HCC44	-1.4877542808016673	
BRAF-2	BRAF		HCC44	cutting_control	spearman	BRAF	673	ACH-000667	HCC44	-0.2038817049099803	
BRAF1-1	BRAF1		HCC44	cutting_control	spearman						
EMPTY	EMPTY		HCC44	cutting_control	spearman						
SLC2A1-1	SLC2A1		HCC44	cutting_control	spearman	SLC2A1	6513	ACH-000667	HCC44	-0.6923879618044081	
SLC2A2-2	SLC2A2		HCC44	cutting_control	spearman	SLC2A2	6514	ACH-000667	HCC44	0.0153909504309676	
AURKB-2	AURKB		HCC44	perturbation_control	pearson	AURKB	9212	ACH-000667	HCC44	-1.4877542808016673	
BRAF-2	BRAF		HCC44	perturbation_control	pearson	BRAF	673	ACH-000667	HCC44	-0.2038817049099803	
BRAF1-1	BRAF1		HCC44	perturbation_control	pearson						
EMPTY	EMPTY		HCC44	perturbation_control	pearson						
SLC2A1-1	SLC2A1		HCC44	perturbation_control	pearson	SLC2A1	6513	ACH-000667	HCC44	-0.6923879618044081	
SLC2A2-2	SLC2A2		HCC44	perturbation_control	pearson	SLC2A2	6514	ACH-000667	HCC44	0.0153909504309676	
AURKB-2	AURKB		HCC44	perturbation_control	spearman	AURKB	9212	ACH-000667	HCC44	-1.4877542808016673	
BRAF-2	BRAF		HCC44	perturbation_control	spearman	BRAF	673	ACH-000667	HCC44	-0.2038817049099803	
BRAF1-1	BRAF1		HCC44	perturbation_control	spearman						
EMPTY	EMPTY		HCC44	perturbation_control	spearman						
SLC2A1-1	SLC2A1		HCC44	perturbation_control	spearman	SLC2A1	6513	ACH-000667	HCC44	-0.6923879618044081	
SLC2A2-2	SLC2A2		HCC44	perturbation_control	spearman	SLC2A2	6514	ACH-000667	HCC44	0.0153909504309676	
AURKB-2	AURKB		A549	cutting_control	pearson	AURKB	9212	ACH-000681	A549	-1.0232670571546494	
BRAF-2	BRAF		A549	cutting_control	pearson	BRAF	673	ACH-000681	A549	-0.0315161696415092	
BRAF1-1	BRAF1		A549	cutting_control	pearson						
EMPTY	EMPTY		A549	cutting_control	pearson						
SLC2A1-1	SLC2A1		A549	cutting_control	pearson	SLC2A1	6513	ACH-000681	A549	-0.7215561098172174	
SLC2A2-2	SLC2A2		A549	cutting_control	pearson	SLC2A2	6514	ACH-000681	A549	0.108288501430605	
AURKB-2	AURKB		A549	cutting_control	spearman	AURKB	9212	ACH-000681	A549	-1.0232670571546494	
BRAF-2	BRAF		A549	cutting_control	spearman	BRAF	673	ACH-000681	A549	-0.0315161696415092	
BRAF1-1	BRAF1		A549	cutting_control	spearman						
EMPTY	EMPTY		A549	cutting_control	spearman						
SLC2A1-1	SLC2A1		A549	cutting_control	spearman	SLC2A1	6513	ACH-000681	A549	-0.7215561098172174	
SLC2A2-2	SLC2A2		A549	cutting_control	spearman	SLC2A2	6514	ACH-000681	A549	0.108288501430605	
